english,example,ko_meaning,ko_example,ja_meaning,ja_example,zh_meaning,zh_example,es_meaning,es_example,vi_meaning,vi_example,th_meaning,th_example,id_meaning,id_example
nemesis,"Climate change has become the nemesis of coastal urban development worldwide.,숙적,기후 변화는 전 세계 해안 도시 개발의 숙적이 되었다.""",宿敵,気候変動は世界中の沿岸都市開発の宿敵となった。,克星,气候变化已成为全球沿海城市发展的克星。,némesis,El cambio climático se ha convertido en la némesis del desarrollo urbano costero mundial.,kẻ thù,Biến đổi khí hậu đã trở thành kẻ thù của phát triển đô thị ven biển toàn cầu.,ศัตรูคู่อาฆาต,การเปลี่ยนแปลงสภาพภูมิอากาศกลายเป็นศัตรูคู่อาฆาตของการพัฒนาเมืองชายฝั่งทั่วโลก,musuh bebuyutan,Perubahan iklim telah menjadi musuh bebuyutan pembangunan perkotaan pesisir di seluruh dunia.
neophyte,"The neophyte scholar struggled to navigate complex peer-review protocols.,초심자,초심자 학자는 복잡한 동료 심사 절차를 탐색하는 데 어려움을 겪었다.""",初心者,初心者の学者は複雑な査読プロトコルの操作に苦労した。,新手,新手学者在应对复杂的同行评审程序时感到困难。,neófito,El académico neófito luchó por navegar los complejos protocolos de revisión por pares.,người mới,Học giả mới vào nghề đã gặp khó khăn trong việc tìm hiểu quy trình bình duyệt phức tạp.,มือใหม่,นักวิชาการมือใหม่ดิ้นรนเพื่อทำความเข้าใจกระบวนการตรวจสอบโดยผู้ทรงคุณวุฒิที่ซับซ้อน,pemula,Cendekiawan pemula kesulitan menavigasi protokol tinjauan sejawat yang kompleks.
nepotism,"Rampant nepotism within the organization undermined merit-based promotion systems.,족벌주의,조직 내 만연한 족벌주의는 능력 기반 승진 체계를 약화시켰다.""",縁故主義,組織内の蔓延する縁故主義が能力主義の昇進制度を弱体化させた。,裙带关系,组织内猖獗的裙带关系破坏了基于能力的晋升制度。,nepotismo,El nepotismo desenfrenado dentro de la organización socavó los sistemas de promoción por mérito.,chủ nghĩa gia đình trị,Chủ nghĩa gia đình trị tràn lan trong tổ chức đã phá hoại hệ thống thăng tiến theo năng lực.,ระบบอุปถัมภ์,ระบบอุปถัมภ์ที่แพร่หลายภายในองค์กรบ่อนทำลายระบบการเลื่อนตำแหน่งตามความสามารถ,nepotisme,Nepotisme yang merajalela dalam organisasi merusak sistem promosi berbasis prestasi.
nihilism,"Philosophical nihilism challenges the foundational assumptions of moral realism.,허무주의,철학적 허무주의는 도덕적 실재론의 근본적 가정에 도전한다.""",ニヒリズム,哲学的ニヒリズムは道徳的実在論の基礎的な前提に挑戦する。,虚无主义,哲学虚无主义挑战了道德实在论的基本假设。,nihilismo,El nihilismo filosófico desafía las suposiciones fundamentales del realismo moral.,chủ nghĩa hư vô,Chủ nghĩa hư vô triết học thách thức các giả định nền tảng của chủ nghĩa hiện thực đạo đức.,ลัทธินิฮิลิสม์,ลัทธินิฮิลิสม์ทางปรัชญาท้าทายข้อสมมติฐานพื้นฐานของสัจนิยมทางศีลธรรม,nihilisme,Nihilisme filosofis menantang asumsi mendasar dari realisme moral.
nomenclature,"The standardized nomenclature facilitates international collaboration among taxonomists.,명명법,표준화된 명명법은 분류학자들 간의 국제 협력을 촉진한다.""",命名法,標準化された命名法は分類学者間の国際協力を促進する。,命名法,标准化的命名法促进了分类学家之间的国际合作。,nomenclatura,La nomenclatura estandarizada facilita la colaboración internacional entre taxónomos.,danh pháp,Danh pháp chuẩn hóa tạo điều kiện cho sự hợp tác quốc tế giữa các nhà phân loại học.,ระบบการตั้งชื่อ,ระบบการตั้งชื่อที่เป็นมาตรฐานอำนวยความสะดวกในการร่วมมือระหว่างประเทศของนักอนุกรมวิธาน,nomenklatur,Nomenklatur yang terstandarisasi memfasilitasi kolaborasi internasional di antara para taksonom.
nonchalant,"Her nonchalant demeanor during the crisis belied her deep strategic thinking.,무관심한,위기 상황에서 그녀의 무관심한 태도는 깊은 전략적 사고를 숨겼다.""",無頓着な,危機時の彼女の無頓着な態度は深い戦略的思考を裏切っていた。,漫不经心的,她在危机中漫不经心的态度掩盖了她深层的战略思维。,despreocupado,Su actitud despreocupada durante la crisis ocultaba su profundo pensamiento estratégico.,thờ ơ,Thái độ thờ ơ của cô trong cuộc khủng hoảng che giấu tư duy chiến lược sâu sắc.,เฉยเมย,ท่าทีเฉยเมยของเธอระหว่างวิกฤตปกปิดความคิดเชิงกลยุทธ์อันลึกซึ้ง,acuh tak acuh,Sikapnya yang acuh tak acuh selama krisis menyembunyikan pemikiran strategis yang mendalam.
nonpareil,"The researcher achieved nonpareil status in the field of epigenetics.,비길 데 없는,그 연구자는 후성유전학 분야에서 비길 데 없는 지위를 획득했다.""",比類なき,その研究者はエピジェネティクスの分野で比類なき地位を獲得した。,无与伦比的,该研究者在表观遗传学领域取得了无与伦比的地位。,sin par,El investigador alcanzó un estatus sin par en el campo de la epigenética.,vô song,Nhà nghiên cứu đã đạt được vị thế vô song trong lĩnh vực di truyền biểu sinh.,หาที่เปรียบไม่ได้,นักวิจัยบรรลุสถานะที่หาที่เปรียบไม่ได้ในสาขาเอพิเจเนติกส์,tiada tanding,Peneliti itu mencapai status tiada tanding di bidang epigenetika.
notorious,"The notorious replication crisis undermined confidence in social psychology research.,악명 높은,악명 높은 재현 위기는 사회 심리학 연구에 대한 신뢰를 훼손했다.""",悪名高い,悪名高い再現性の危機は社会心理学研究への信頼を損なった。,臭名昭著的,臭名昭著的可重复性危机削弱了对社会心理学研究的信心。,notorio,La notoria crisis de replicación socavó la confianza en la investigación de psicología social.,khét tiếng,Cuộc khủng hoảng tái lập khét tiếng đã làm suy giảm niềm tin vào nghiên cứu tâm lý xã hội.,ฉาวโฉ่,วิกฤตการจำลองที่ฉาวโฉ่บ่อนทำลายความเชื่อมั่นในการวิจัยจิตวิทยาสังคม,terkenal buruk,Krisis replikasi yang terkenal buruk merusak kepercayaan pada penelitian psikologi sosial.
novitiate,"During his novitiate period he absorbed foundational principles of scholarly inquiry.,수련기,수련기 동안 그는 학문적 탐구의 기초 원칙을 흡수했다.""",修練期,修練期間中に彼は学術的探究の基礎的原則を吸収した。,见习期,在见习期间，他吸收了学术探究的基本原则。,noviciado,Durante su noviciado absorbió los principios fundamentales de la investigación académica.,thời kỳ tập sự,"Trong thời kỳ tập sự, anh đã tiếp thu các nguyên tắc nền tảng của nghiên cứu học thuật.",ช่วงทดลอง,ระหว่างช่วงทดลองของเขา เขาซึมซับหลักการพื้นฐานของการศึกษาวิชาการ,masa percobaan,Selama masa percobaannya ia menyerap prinsip-prinsip dasar penyelidikan ilmiah.
noxious,"Noxious industrial emissions pose significant risks to respiratory public health.,유독한,유독한 산업 배출물은 호흡기 공중 보건에 중대한 위험을 초래한다.""",有害な,有害な産業排出物は呼吸器の公衆衛生に重大なリスクをもたらす。,有毒的,有毒的工业排放对呼吸系统公共健康构成重大风险。,nocivo,Las emisiones industriales nocivas plantean riesgos significativos para la salud respiratoria.,độc hại,Khí thải công nghiệp độc hại gây ra rủi ro đáng kể cho sức khỏe hô hấp cộng đồng.,เป็นพิษ,การปล่อยมลพิษจากอุตสาหกรรมที่เป็นพิษก่อให้เกิดความเสี่ยงอย่างมากต่อสุขภาพระบบทางเดินหายใจ,beracun,Emisi industri beracun menimbulkan risiko signifikan bagi kesehatan pernapasan masyarakat.
nuance,"Scholars must appreciate the subtle nuance embedded within historical narratives.,미묘한 차이,학자들은 역사적 서사에 내재된 미묘한 차이를 이해해야 한다.""",ニュアンス,学者は歴史的物語に埋め込まれた微妙なニュアンスを理解しなければならない。,细微差别,学者们必须理解嵌入历史叙事中的微妙细微差别。,matiz,Los académicos deben apreciar el sutil matiz incrustado en las narrativas históricas.,sắc thái,Các học giả phải đánh giá cao sắc thái tinh tế ẩn chứa trong các tường thuật lịch sử.,ความแตกต่างเล็กน้อย,นักวิชาการต้องเข้าใจความแตกต่างเล็กน้อยที่ฝังอยู่ในเรื่องเล่าทางประวัติศาสตร์,nuansa,Para sarjana harus menghargai nuansa halus yang tertanam dalam narasi sejarah.
nullify,"The court's ruling effectively nullified decades of established legal precedent.,무효로 하다,법원의 판결은 수십 년간의 확립된 법적 선례를 사실상 무효로 만들었다.""",無効にする,裁判所の判決は数十年にわたる確立された法的前例を事実上無効にした。,使无效,法院的裁决实际上使数十年确立的法律先例无效。,anular,El fallo del tribunal anuló efectivamente décadas de precedente legal establecido.,vô hiệu hóa,Phán quyết của tòa án đã vô hiệu hóa hàng thập kỷ tiền lệ pháp lý đã được thiết lập.,ทำให้เป็นโมฆะ,คำตัดสินของศาลทำให้บรรทัดฐานทางกฎหมายที่สถาปนาไว้หลายทศวรรษเป็นโมฆะอย่างมีประสิทธิภาพ,membatalkan,Putusan pengadilan secara efektif membatalkan preseden hukum yang mapan selama beberapa dekade.
obdurate,"The obdurate negotiator refused all compromise despite mounting diplomatic pressure.,완고한,완고한 협상가는 커지는 외교적 압력에도 불구하고 모든 타협을 거부했다.""",頑固な,頑固な交渉者は高まる外交的圧力にもかかわらずすべての妥協を拒否した。,顽固的,顽固的谈判者不顾日益增大的外交压力，拒绝一切妥协。,obstinado,El negociador obstinado rechazó todo compromiso a pesar de la creciente presión diplomática.,cứng đầu,Nhà đàm phán cứng đầu từ chối mọi thỏa hiệp bất chấp áp lực ngoại giao ngày càng tăng.,ดื้อรั้น,นักเจรจาที่ดื้อรั้นปฏิเสธการประนีประนอมทุกอย่างแม้แรงกดดันทางการทูตจะเพิ่มขึ้น,keras kepala,Negosiator keras kepala itu menolak semua kompromi meskipun tekanan diplomatik meningkat.
obeisance,"Foreign diplomats paid obeisance to the ancient ceremonial court traditions.,경의,외국 외교관들은 고대 의례적 궁중 전통에 경의를 표했다.""",敬意,外国の外交官は古代の儀式的な宮廷の伝統に敬意を表した。,致敬,外国外交官向古老的宫廷仪式传统致敬。,reverencia,Los diplomáticos extranjeros rindieron reverencia a las antiguas tradiciones ceremoniales de la corte.,sự kính cẩn,Các nhà ngoại giao nước ngoài bày tỏ sự kính cẩn đối với truyền thống nghi lễ triều đình cổ xưa.,การคำนับ,นักการทูตต่างชาติแสดงการคำนับต่อประเพณีราชสำนักโบราณ,penghormatan,Diplomat asing memberikan penghormatan kepada tradisi upacara istana kuno.
objurgate,"The committee chair objurgated members for their persistent lack of preparation.,호되게 꾸짖다,위원회 의장은 지속적인 준비 부족에 대해 위원들을 호되게 꾸짖었다.""",厳しく叱る,委員長は持続的な準備不足について委員を厳しく叱った。,严厉斥责,委员会主席严厉斥责了成员们持续缺乏准备的行为。,increpar,El presidente del comité increpó a los miembros por su persistente falta de preparación.,quở trách,Chủ tịch ủy ban đã quở trách các thành viên vì sự thiếu chuẩn bị liên tục.,ตำหนิอย่างรุนแรง,ประธานคณะกรรมการตำหนิสมาชิกอย่างรุนแรงสำหรับการขาดการเตรียมตัวอย่างต่อเนื่อง,mencela keras,Ketua komite mencela keras anggota karena kurangnya persiapan yang terus-menerus.
oblique,"The author's oblique references to political events required careful interpretation.,간접적인,작가의 정치적 사건에 대한 간접적인 언급은 신중한 해석을 필요로 했다.""",遠回しの,著者の政治的出来事への遠回しの言及は慎重な解釈を必要とした。,隐晦的,作者对政治事件的隐晦引用需要仔细解读。,oblicuo,Las referencias oblicuas del autor a eventos políticos requerían interpretación cuidadosa.,gián tiếp,Những ám chỉ gián tiếp của tác giả về các sự kiện chính trị đòi hỏi sự diễn giải cẩn thận.,อ้อมค้อม,การอ้างอิงอ้อมค้อมของผู้เขียนถึงเหตุการณ์ทางการเมืองต้องการการตีความอย่างรอบคอบ,tidak langsung,Referensi tidak langsung penulis terhadap peristiwa politik memerlukan interpretasi yang cermat.
oblivion,"Without proper archival preservation these manuscripts face cultural oblivion.,망각,적절한 기록 보존 없이 이 원고들은 문화적 망각에 직면한다.""",忘却,適切なアーカイブ保存がなければこれらの写本は文化的忘却に直面する。,遗忘,如果没有适当的档案保存，这些手稿将面临文化遗忘。,olvido,Sin la preservación archivística adecuada estos manuscritos enfrentan el olvido cultural.,sự lãng quên,"Nếu không được bảo quản lưu trữ đúng cách, những bản thảo này sẽ đối mặt với sự lãng quên văn hóa.",ความลืมเลือน,หากไม่มีการอนุรักษ์จดหมายเหตุอย่างเหมาะสม ต้นฉบับเหล่านี้จะเผชิญกับความลืมเลือนทางวัฒนธรรม,kelupaan,Tanpa pelestarian arsip yang tepat manuskrip-manuskrip ini menghadapi kelupaan budaya.
obscure,"The researcher sought to obscure methodological limitations within dense prose.,불분명하게 하다,연구자는 조밀한 산문 속에 방법론적 한계를 불분명하게 하려 했다.""",曖昧にする,研究者は密な散文の中で方法論的制約を曖昧にしようとした。,掩盖,研究者试图在密集的文字中掩盖方法论的局限性。,oscurecer,El investigador buscó oscurecer las limitaciones metodológicas dentro de prosa densa.,che giấu,Nhà nghiên cứu tìm cách che giấu những hạn chế phương pháp luận trong văn bản dày đặc.,ทำให้คลุมเครือ,นักวิจัยพยายามทำให้ข้อจำกัดทางระเบียบวิธีคลุมเครือภายในร้อยแก้วที่หนาแน่น,mengaburkan,Peneliti berusaha mengaburkan keterbatasan metodologis dalam prosa yang padat.
obsequious,"The obsequious assistant's excessive flattery alienated discerning senior colleagues.,아첨하는,아첨하는 조교의 과도한 아부는 안목 있는 선배 동료들을 멀어지게 했다.""",卑屈な,卑屈な助手の過度なお世辞は洞察力のある先輩の同僚を遠ざけた。,谄媚的,谄媚助手的过度奉承疏远了有眼光的资深同事。,servil,La adulación excesiva del asistente servil alienó a los colegas senior perspicaces.,nịnh hót,Sự nịnh hót quá mức của trợ lý đã khiến các đồng nghiệp cao cấp sáng suốt xa lánh.,ประจบสอพลอ,การประจบสอพลอมากเกินไปของผู้ช่วยทำให้เพื่อนร่วมงานอาวุโสที่มีวิจารณญาณแปลกแยก,menjilat,Sanjungan berlebihan dari asisten penjilat itu mengasingkan rekan senior yang cerdik.
obsolescent,"Obsolescent manufacturing processes must be upgraded to maintain competitive advantage.,구식이 되어가는,구식이 되어가는 제조 공정은 경쟁 우위를 유지하기 위해 업그레이드되어야 한다.""",時代遅れになりつつある,時代遅れになりつつある製造プロセスは競争優位を維持するために改善されなければならない。,逐渐过时的,逐渐过时的制造流程必须升级以保持竞争优势。,obsolescente,Los procesos de fabricación obsolescentes deben actualizarse para mantener la ventaja competitiva.,lỗi thời,Các quy trình sản xuất lỗi thời phải được nâng cấp để duy trì lợi thế cạnh tranh.,ล้าสมัย,กระบวนการผลิตที่ล้าสมัยต้องได้รับการอัพเกรดเพื่อรักษาความได้เปรียบในการแข่งขัน,usang,Proses manufaktur yang usang harus ditingkatkan untuk mempertahankan keunggulan kompetitif.
obstinate,"The obstinate adherence to outdated theories hindered scientific progress significantly.,완고한,구시대적 이론에 대한 완고한 고수는 과학적 진보를 크게 방해했다.""",頑固な,時代遅れの理論への頑固な固執は科学的進歩を著しく妨げた。,固执的,对过时理论的固执坚持严重阻碍了科学进步。,obstinado,La obstinada adhesión a teorías obsoletas obstaculizó significativamente el progreso científico.,bướng bỉnh,Sự bướng bỉnh bám theo các lý thuyết lỗi thời đã cản trở đáng kể tiến bộ khoa học.,ดื้อดึง,การยึดมั่นอย่างดื้อดึงต่อทฤษฎีที่ล้าสมัยขัดขวางความก้าวหน้าทางวิทยาศาสตร์อย่างมาก,keras kepala,Kepatuhan keras kepala pada teori-teori usang secara signifikan menghambat kemajuan ilmiah.
obstreperous,"The obstreperous audience disrupted the distinguished lecturer's keynote presentation.,떠들썩한,떠들썩한 청중이 저명한 강연자의 기조 발표를 방해했다.""",騒々しい,騒々しい聴衆が著名な講演者の基調プレゼンテーションを妨害した。,喧闹的,喧闹的观众打断了杰出讲师的主旨演讲。,estridente,El público estridente interrumpió la presentación magistral del distinguido conferencista.,ồn ào,Khán giả ồn ào đã làm gián đoạn bài thuyết trình chính của diễn giả lỗi lạc.,ดื้อรั้นส่งเสียงดัง,ผู้ชมที่ดื้อรั้นส่งเสียงดังรบกวนการนำเสนอปาฐกถาของวิทยากรผู้มีชื่อเสียง,gaduh,Penonton yang gaduh mengganggu presentasi utama dosen terkemuka itu.
obtuse,"His obtuse interpretation of the data overlooked critical statistical anomalies.,둔한,그의 둔한 데이터 해석은 중요한 통계적 이상치를 간과했다.""",鈍感な,彼のデータの鈍感な解釈は重要な統計的異常を見落とした。,迟钝的,他对数据迟钝的解读忽略了关键的统计异常。,obtuso,Su interpretación obtusa de los datos pasó por alto anomalías estadísticas críticas.,chậm hiểu,Cách giải thích chậm hiểu của ông về dữ liệu đã bỏ qua các bất thường thống kê quan trọng.,ทื่อ,การตีความข้อมูลอย่างทื่อของเขามองข้ามความผิดปกติทางสถิติที่สำคัญ,tumpul,Interpretasinya yang tumpul terhadap data mengabaikan anomali statistik yang kritis.
occlude,"Dense vegetation can occlude satellite imagery of archaeological excavation sites.,차단하다,울창한 식물이 고고학 발굴 현장의 위성 영상을 차단할 수 있다.""",遮る,密集した植生は考古学的発掘現場の衛星画像を遮ることがある。,遮挡,茂密的植被可能遮挡考古发掘现场的卫星图像。,ocluir,La vegetación densa puede ocluir las imágenes satelitales de sitios de excavación arqueológica.,che khuất,Thảm thực vật dày đặc có thể che khuất hình ảnh vệ tinh của các địa điểm khai quật khảo cổ.,กั้น,พืชพันธุ์หนาแน่นสามารถกั้นภาพถ่ายดาวเทียมของแหล่งขุดค้นทางโบราณคดี,menghalangi,Vegetasi lebat dapat menghalangi citra satelit dari situs penggalian arkeologi.
odious,"The odious practice of academic plagiarism warrants severe institutional sanctions.,혐오스러운,학문적 표절이라는 혐오스러운 관행은 엄격한 기관 제재를 정당화한다.""",忌まわしい,学術的剽窃という忌まわしい行為は厳しい制度的制裁を正当化する。,可憎的,学术剽窃这种可憎的行为应受到严厉的机构制裁。,odioso,La odiosa práctica del plagio académico justifica sanciones institucionales severas.,đáng ghê tởm,Hành vi đạo văn học thuật đáng ghê tởm xứng đáng bị trừng phạt nghiêm khắc từ tổ chức.,น่ารังเกียจ,การลอกเลียนวรรณกรรมทางวิชาการที่น่ารังเกียจสมควรได้รับการลงโทษอย่างรุนแรงจากสถาบัน,menjijikkan,Praktik plagiarisme akademik yang menjijikkan memerlukan sanksi kelembagaan yang berat.
officious,"The officious administrator imposed unnecessary regulations on research protocols.,오지랖 넓은,오지랖 넓은 관리자가 연구 프로토콜에 불필요한 규정을 부과했다.""",おせっかいな,おせっかいな管理者は研究プロトコルに不必要な規制を課した。,多管闲事的,多管闲事的管理员对研究方案施加了不必要的规定。,oficioso,El administrador oficioso impuso regulaciones innecesarias en los protocolos de investigación.,xen vào,Viên quản lý hay xen vào đã áp đặt các quy định không cần thiết lên quy trình nghiên cứu.,เจ้ากี้เจ้าการ,ผู้ดูแลที่เจ้ากี้เจ้าการกำหนดกฎระเบียบที่ไม่จำเป็นเกี่ยวกับระเบียบวิธีวิจัย,sok mengatur,Administrator yang sok mengatur memberlakukan regulasi yang tidak perlu pada protokol penelitian.
ominous,"The ominous decline in biodiversity portends catastrophic ecological consequences.,불길한,생물 다양성의 불길한 감소는 재앙적인 생태적 결과를 예고한다.""",不吉な,生物多様性の不吉な減少は壊滅的な生態学的結果を予告する。,不祥的,生物多样性不祥的下降预示着灾难性的生态后果。,ominoso,El ominoso declive en la biodiversidad presagia consecuencias ecológicas catastróficas.,đáng lo ngại,Sự suy giảm đáng lo ngại về đa dạng sinh học báo trước hậu quả sinh thái thảm khốc.,เป็นลางร้าย,การลดลงที่เป็นลางร้ายของความหลากหลายทางชีวภาพบ่งบอกถึงผลกระทบทางนิเวศวิทยาที่หายนะ,mengerikan,Penurunan keanekaragaman hayati yang mengerikan menandakan konsekuensi ekologis yang dahsyat.
omnipotent,"No single regulatory body should possess omnipotent authority over global markets.,전능한,어떤 단일 규제 기관도 글로벌 시장에 대한 전능한 권한을 가져서는 안 된다.""",全能の,いかなる単一の規制機関もグローバル市場に対する全能の権限を持つべきではない。,全能的,任何单一监管机构都不应拥有对全球市场的全能权力。,omnipotente,Ningún organismo regulador debería poseer autoridad omnipotente sobre los mercados globales.,toàn năng,Không một cơ quan quản lý nào nên có quyền lực toàn năng đối với thị trường toàn cầu.,ทรงอำนาจเหนือสิ่งอื่น,ไม่ควรมีหน่วยงานกำกับดูแลใดมีอำนาจเหนือสิ่งอื่นใดเหนือตลาดโลก,mahakuasa,Tidak ada satu badan regulasi pun yang boleh memiliki otoritas mahakuasa atas pasar global.
omniscient,"The omniscient narrator reveals characters' deepest psychological motivations throughout.,전지적인,전지적 화자는 작품 전반에 걸쳐 등장인물의 가장 깊은 심리적 동기를 드러낸다.""",全知の,全知の語り手は作品全体を通じて登場人物の最も深い心理的動機を明らかにする。,全知的,全知的叙述者自始至终揭示了角色最深层的心理动机。,omnisciente,El narrador omnisciente revela las motivaciones psicológicas más profundas de los personajes.,toàn tri,Người kể chuyện toàn tri tiết lộ những động cơ tâm lý sâu xa nhất của nhân vật xuyên suốt.,รอบรู้,ผู้บรรยายที่รอบรู้เปิดเผยแรงจูงใจทางจิตวิทยาลึกที่สุดของตัวละครตลอดทั้งเรื่อง,mahatahu,Narator mahatahu mengungkapkan motivasi psikologis terdalam para karakter sepanjang cerita.
opulent,"The opulent research facility attracted leading scientists from prestigious institutions.,호화로운,호화로운 연구 시설은 명망 높은 기관의 선도적 과학자들을 유치했다.""",豪華な,豪華な研究施設は名門機関から一流の科学者を引きつけた。,豪华的,豪华的研究设施吸引了来自知名机构的顶尖科学家。,opulento,Las opulentas instalaciones de investigación atrajeron a científicos líderes de instituciones prestigiosas.,xa hoa,Cơ sở nghiên cứu xa hoa đã thu hút các nhà khoa học hàng đầu từ các tổ chức danh tiếng.,หรูหรา,สถานที่วิจัยที่หรูหราดึงดูดนักวิทยาศาสตร์ชั้นนำจากสถาบันที่มีชื่อเสียง,mewah,Fasilitas penelitian mewah itu menarik ilmuwan terkemuka dari institusi bergengsi.
orate,"The distinguished professor was invited to orate at the international symposium.,연설하다,저명한 교수는 국제 심포지엄에서 연설하도록 초청받았다.""",演説する,著名な教授は国際シンポジウムで演説するよう招待された。,演讲,这位杰出教授被邀请在国际研讨会上演讲。,orar,El distinguido profesor fue invitado a orar en el simposio internacional.,diễn thuyết,Vị giáo sư lỗi lạc được mời diễn thuyết tại hội thảo quốc tế.,กล่าวสุนทรพจน์,ศาสตราจารย์ผู้มีชื่อเสียงได้รับเชิญไปกล่าวสุนทรพจน์ในการประชุมวิชาการนานาชาติ,berpidato,Profesor terkemuka itu diundang untuk berpidato di simposium internasional.
ornate,"The ornate theoretical framework obscured rather than clarified the core hypothesis.,화려한,화려한 이론적 틀은 핵심 가설을 명확히 하기보다 오히려 모호하게 했다.""",装飾的な,装飾的な理論的枠組みは核心的な仮説を明確にするよりもむしろ曖昧にした。,华丽的,华丽的理论框架非但没有阐明核心假设，反而使其更加模糊。,ornamentado,El marco teórico ornamentado oscureció en lugar de clarificar la hipótesis central.,cầu kỳ,Khuôn khổ lý thuyết cầu kỳ che mờ thay vì làm rõ giả thuyết cốt lõi.,ประณีต,กรอบทฤษฎีที่ประณีตทำให้สมมติฐานหลักคลุมเครือแทนที่จะชี้แจง,rumit,Kerangka teoretis yang rumit justru mengaburkan daripada memperjelas hipotesis inti.
orthodox,"Orthodox approaches to literary criticism have been challenged by postmodern theory.,정통적인,문학 비평에 대한 정통적인 접근법은 포스트모던 이론에 의해 도전받아 왔다.""",正統な,文学批評への正統なアプローチはポストモダン理論によって挑戦されてきた。,正统的,正统的文学批评方法受到了后现代理论的挑战。,ortodoxo,Los enfoques ortodoxos de la crítica literaria han sido desafiados por la teoría posmoderna.,chính thống,Các cách tiếp cận chính thống đối với phê bình văn học đã bị thách thức bởi lý thuyết hậu hiện đại.,ดั้งเดิม,แนวทางดั้งเดิมในการวิจารณ์วรรณกรรมถูกท้าทายโดยทฤษฎีหลังสมัยใหม่,ortodoks,Pendekatan ortodoks terhadap kritik sastra telah ditantang oleh teori postmodern.
oscillate,"Public opinion tends to oscillate between progressive and conservative policy positions.,동요하다,여론은 진보적 정책과 보수적 정책 사이에서 동요하는 경향이 있다.""",揺れ動く,世論は進歩的な政策と保守的な政策の立場の間で揺れ動く傾向がある。,摇摆,公众舆论往往在进步和保守的政策立场之间摇摆。,oscilar,La opinión pública tiende a oscilar entre posiciones políticas progresistas y conservadoras.,dao động,Dư luận có xu hướng dao động giữa các lập trường chính sách tiến bộ và bảo thủ.,แกว่งไกว,ความคิดเห็นสาธารณะมักจะแกว่งไกวระหว่างจุดยืนนโยบายที่ก้าวหน้าและอนุรักษ์นิยม,berfluktuasi,Opini publik cenderung berfluktuasi antara posisi kebijakan progresif dan konservatif.
ostentatious,"The ostentatious display of wealth contradicted the university's egalitarian mission.,과시적인,부의 과시적인 전시는 대학의 평등주의적 사명과 모순되었다.""",見せびらかしの,富の見せびらかしは大学の平等主義的使命と矛盾した。,炫耀的,炫耀财富的行为与大学的平等主义使命相矛盾。,ostentoso,La ostentosa exhibición de riqueza contradecía la misión igualitaria de la universidad.,phô trương,Sự phô trương giàu có mâu thuẫn với sứ mệnh bình đẳng của trường đại học.,โอ้อวด,การแสดงความร่ำรวยอย่างโอ้อวดขัดแย้งกับภารกิจแห่งความเสมอภาคของมหาวิทยาลัย,pamer,Pameran kekayaan yang berlebihan itu bertentangan dengan misi egaliter universitas.
ostracize,"Academic communities sometimes ostracize researchers who challenge prevailing orthodoxies.,배척하다,학계는 때때로 지배적인 정통 견해에 도전하는 연구자를 배척한다.""",排斥する,学術コミュニティは時に支配的な正統性に挑戦する研究者を排斥する。,排斥,学术界有时会排斥挑战主流正统观念的研究者。,ostracizar,Las comunidades académicas a veces ostracIzan a investigadores que desafían las ortodoxias prevalecientes.,tẩy chay,Cộng đồng học thuật đôi khi tẩy chay các nhà nghiên cứu thách thức các quan điểm chính thống.,กีดกัน,ชุมชนวิชาการบางครั้งกีดกันนักวิจัยที่ท้าทายหลักคิดที่เป็นกระแสหลัก,mengucilkan,Komunitas akademik terkadang mengucilkan peneliti yang menantang ortodoksi yang berlaku.
overture,"The diplomatic overture signaled a potential thaw in bilateral relations.,서곡; 제안,외교적 제안은 양자 관계의 잠재적 해빙을 알렸다.""",序曲,その外交的提案は二国間関係の潜在的な雪解けを示唆した。,试探,外交试探暗示了双边关系可能出现的解冻。,obertura,La obertura diplomática señaló un posible deshielo en las relaciones bilaterales.,lời đề nghị,Lời đề nghị ngoại giao báo hiệu sự tan băng tiềm năng trong quan hệ song phương.,การเปิดฉาก,การเปิดฉากทางการทูตส่งสัญญาณถึงการละลายที่อาจเกิดขึ้นในความสัมพันธ์ทวิภาคี,pendekatan awal,Pendekatan awal diplomatik itu menandakan kemungkinan pencairan dalam hubungan bilateral.
overwrought,"The overwrought analysis failed to maintain the objectivity required in scholarship.,과잉 흥분된,과잉 흥분된 분석은 학문에서 요구되는 객관성을 유지하지 못했다.""",興奮しすぎた,興奮しすぎた分析は学問で求められる客観性を維持できなかった。,过度激动的,过度激动的分析未能保持学术研究所要求的客观性。,sobreexcitado,El análisis sobreexcitado no logró mantener la objetividad requerida en la academia.,quá kích động,Phân tích quá kích động đã không duy trì được tính khách quan cần thiết trong học thuật.,ตื่นเต้นเกินไป,การวิเคราะห์ที่ตื่นเต้นเกินไปไม่สามารถรักษาความเป็นกลางที่จำเป็นในงานวิชาการ,berlebihan,Analisis yang berlebihan gagal mempertahankan objektivitas yang diperlukan dalam keilmuan.
