english,example,ko_meaning,ko_example,ja_meaning,ja_example,zh_meaning,zh_example,es_meaning,es_example,vi_meaning,vi_example,th_meaning,th_example,id_meaning,id_example
honor,It is an honor to receive this award.,명예,이 상을 받게 되어 영광입니다.,名誉,この賞を受けることは名誉です。,荣誉,获得这个奖项是一种荣誉。,honor,Es un honor recibir este premio.,vinh dự,Thật vinh dự khi nhận giải thưởng này.,เกียรติ,เป็นเกียรติที่ได้รับรางวัลนี้,kehormatan,Adalah suatu kehormatan menerima penghargaan ini.
household,Every household should recycle waste.,가정,모든 가정은 쓰레기를 재활용해야 한다.,家庭,すべての家庭がゴミをリサイクルすべきだ。,家庭,每个家庭都应该回收垃圾。,hogar,Cada hogar debería reciclar residuos.,hộ gia đình,Mỗi hộ gia đình nên tái chế rác.,ครัวเรือน,ทุกครัวเรือนควรรีไซเคิลขยะ,rumah tangga,Setiap rumah tangga harus mendaur ulang sampah.
huge,The company made a huge profit this year.,거대한,회사가 올해 거대한 이익을 냈다.,巨大な,会社は今年巨大な利益を上げた。,巨大的,公司今年赚了巨大的利润。,enorme,La empresa obtuvo enormes ganancias.,khổng lồ,Công ty đã đạt lợi nhuận khổng lồ năm nay.,มหาศาล,บริษัททำกำไรมหาศาลปีนี้,besar,Perusahaan mendapat keuntungan besar tahun ini.
human,Human rights must be protected.,인간의,인권은 보호되어야 한다.,人間の,人権は守られなければならない。,人类的,人权必须得到保护。,humano,Los derechos humanos deben ser protegidos.,con người,Quyền con người phải được bảo vệ.,มนุษย์,สิทธิมนุษยชนต้องได้รับการปกป้อง,manusia,Hak asasi manusia harus dilindungi.
identify,Can you identify the person in the photo?,식별하다,사진 속 인물을 식별할 수 있나요?,特定する,写真の人物を特定できますか？,识别,你能识别照片中的人吗？,identificar,¿Puedes identificar a la persona en la foto?,nhận dạng,Bạn có thể nhận dạng người trong ảnh không?,ระบุตัวตน,คุณช่วยระบุตัวตนคนในรูปได้ไหม,mengidentifikasi,Bisakah Anda mengidentifikasi orang di foto?
ignore,You should not ignore the warning signs.,무시하다,경고 신호를 무시하면 안 된다.,無視する,警告サインを無視してはいけない。,忽视,你不应该忽视警告信号。,ignorar,No debes ignorar las señales de advertencia.,bỏ qua,Bạn không nên bỏ qua các dấu hiệu cảnh báo.,เพิกเฉย,คุณไม่ควรเพิกเฉยต่อสัญญาณเตือน,mengabaikan,Anda tidak boleh mengabaikan tanda peringatan.
illustrate,The chart illustrates the sales trend.,설명하다,차트가 판매 추세를 설명한다.,示す,このグラフは売上の傾向を示している。,说明,图表说明了销售趋势。,ilustrar,El gráfico ilustra la tendencia de ventas.,minh họa,Biểu đồ minh họa xu hướng bán hàng.,แสดงให้เห็น,แผนภูมิแสดงให้เห็นแนวโน้มการขาย,mengilustrasikan,Grafik mengilustrasikan tren penjualan.
image,The image on the screen was very clear.,이미지,화면의 이미지가 매우 선명했다.,画像,画面の画像はとても鮮明だった。,图像,屏幕上的图像非常清晰。,imagen,La imagen en la pantalla era muy clara.,hình ảnh,Hình ảnh trên màn hình rất rõ ràng.,ภาพ,ภาพบนหน้าจอชัดเจนมาก,gambar,Gambar di layar sangat jelas.
imagine,Can you imagine living on Mars?,상상하다,화성에 사는 것을 상상할 수 있나요?,想像する,火星での生活を想像できますか？,想象,你能想象住在火星上吗？,imaginar,¿Puedes imaginar vivir en Marte?,tưởng tượng,Bạn có thể tưởng tượng sống trên sao Hỏa không?,จินตนาการ,คุณจินตนาการได้ไหมว่าจะอาศัยอยู่บนดาวอังคาร,membayangkan,Bisakah Anda membayangkan tinggal di Mars?
immediate,We need an immediate response.,즉각적인,우리는 즉각적인 응답이 필요하다.,即時の,即時の対応が必要だ。,立即的,我们需要立即回复。,inmediato,Necesitamos una respuesta inmediata.,ngay lập tức,Chúng tôi cần phản hồi ngay lập tức.,ทันที,เราต้องการการตอบสนองทันที,segera,Kami membutuhkan tanggapan segera.
impact,Technology has a big impact on education.,영향,기술은 교육에 큰 영향을 미친다.,影響,テクノロジーは教育に大きな影響を与える。,影响,技术对教育有很大影响。,impacto,La tecnología tiene un gran impacto en la educación.,tác động,Công nghệ có tác động lớn đến giáo dục.,ผลกระทบ,เทคโนโลยีมีผลกระทบอย่างมากต่อการศึกษา,dampak,Teknologi memiliki dampak besar pada pendidikan.
import,The country imports most of its oil.,수입하다,이 나라는 대부분의 석유를 수입한다.,輸入する,この国は石油の大半を輸入している。,进口,这个国家进口大部分石油。,importar,El país importa la mayoría de su petróleo.,nhập khẩu,Quốc gia này nhập khẩu phần lớn dầu mỏ.,นำเข้า,ประเทศนี้นำเข้าน้ำมันส่วนใหญ่,mengimpor,Negara ini mengimpor sebagian besar minyaknya.
impose,The government imposed new taxes.,부과하다,정부가 새 세금을 부과했다.,課す,政府は新しい税金を課した。,施加,政府征收了新税。,imponer,El gobierno impuso nuevos impuestos.,áp đặt,Chính phủ đã áp đặt thuế mới.,กำหนด,รัฐบาลกำหนดภาษีใหม่,memberlakukan,Pemerintah memberlakukan pajak baru.
impress,Her performance impressed the judges.,감동시키다,그녀의 공연은 심사위원들을 감동시켰다.,感銘を与える,彼女のパフォーマンスは審査員に感銘を与えた。,给人留下深刻印象,她的表演给评委留下了深刻印象。,impresionar,Su actuación impresionó a los jueces.,gây ấn tượng,Phần trình diễn của cô ấy đã gây ấn tượng với ban giám khảo.,สร้างความประทับใจ,การแสดงของเธอสร้างความประทับใจให้กรรมการ,mengesankan,Penampilannya mengesankan para juri.
improve,She wants to improve her English skills.,향상시키다,그녀는 영어 실력을 향상시키고 싶어한다.,向上させる,彼女は英語力を向上させたい。,提高,她想提高英语水平。,mejorar,Ella quiere mejorar su inglés.,cải thiện,Cô ấy muốn cải thiện kỹ năng tiếng Anh.,ปรับปรุง,เธอต้องการปรับปรุงทักษะภาษาอังกฤษ,meningkatkan,Dia ingin meningkatkan kemampuan bahasa Inggrisnya.
include,The price includes breakfast.,포함하다,가격에 아침 식사가 포함되어 있다.,含む,料金には朝食が含まれている。,包括,价格包含早餐。,incluir,El precio incluye desayuno.,bao gồm,Giá đã bao gồm bữa sáng.,รวม,ราคารวมอาหารเช้า,termasuk,Harganya termasuk sarapan.
income,His monthly income is enough to cover expenses.,수입,그의 월 수입은 비용을 충당하기에 충분하다.,収入,彼の月収は支出をカバーするのに十分だ。,收入,他的月收入足以支付开支。,ingreso,Su ingreso mensual es suficiente para cubrir gastos.,thu nhập,Thu nhập hàng tháng của anh ấy đủ trang trải chi phí.,รายได้,รายได้ต่อเดือนของเขาเพียงพอสำหรับค่าใช้จ่าย,pendapatan,Pendapatan bulanannya cukup untuk menutupi pengeluaran.
increase,The population has increased rapidly.,증가하다,인구가 급격히 증가했다.,増加する,人口が急速に増加した。,增加,人口快速增加。,aumentar,La población ha aumentado rápidamente.,tăng,Dân số đã tăng nhanh chóng.,เพิ่มขึ้น,ประชากรเพิ่มขึ้นอย่างรวดเร็ว,meningkat,Populasi telah meningkat dengan cepat.
indicate,The signs indicate a change in weather.,나타내다,이 징후는 날씨 변화를 나타낸다.,示す,兆候は天候の変化を示している。,表明,这些迹象表明天气会变化。,indicar,Las señales indican un cambio en el clima.,chỉ ra,Các dấu hiệu chỉ ra sự thay đổi thời tiết.,บ่งชี้,สัญญาณบ่งชี้ว่าสภาพอากาศจะเปลี่ยนแปลง,menunjukkan,Tanda-tanda menunjukkan perubahan cuaca.
individual,Each individual has unique talents.,개인의,각 개인은 고유한 재능이 있다.,個人の,各個人には独自の才能がある。,个人的,每个人都有独特的才能。,individual,Cada individuo tiene talentos únicos.,cá nhân,Mỗi cá nhân đều có tài năng riêng.,บุคคล,แต่ละบุคคลมีความสามารถเฉพาะตัว,individu,Setiap individu memiliki bakat unik.
industry,The tourism industry is growing fast.,산업,관광 산업이 빠르게 성장하고 있다.,産業,観光産業が急速に成長している。,行业,旅游业发展迅速。,industria,La industria turística está creciendo rápido.,ngành,Ngành du lịch đang phát triển nhanh.,อุตสาหกรรม,อุตสาหกรรมการท่องเที่ยวเติบโตอย่างรวดเร็ว,industri,Industri pariwisata tumbuh dengan cepat.
influence,Parents have a strong influence on children.,영향,부모는 아이들에게 강한 영향을 미친다.,影響,親は子どもに強い影響を持つ。,影响,父母对孩子有很大的影响。,influencia,Los padres tienen una fuerte influencia en los niños.,ảnh hưởng,Bố mẹ có ảnh hưởng lớn đến con cái.,อิทธิพล,พ่อแม่มีอิทธิพลอย่างมากต่อเด็กๆ,pengaruh,Orang tua memiliki pengaruh kuat pada anak-anak.
inform,Please inform us of any changes.,알리다,변경 사항이 있으면 알려 주세요.,知らせる,変更があればお知らせください。,通知,请通知我们任何变更。,informar,Infórmanos de cualquier cambio.,thông báo,Hãy thông báo cho chúng tôi về bất kỳ thay đổi nào.,แจ้ง,กรุณาแจ้งให้เราทราบหากมีการเปลี่ยนแปลง,memberitahu,Tolong beritahu kami tentang perubahan apa pun.
initial,The initial cost was quite low.,초기의,초기 비용은 상당히 낮았다.,初期の,初期費用はかなり低かった。,初始的,初始成本相当低。,inicial,El costo inicial fue bastante bajo.,ban đầu,Chi phí ban đầu khá thấp.,เริ่มต้น,ค่าใช้จ่ายเริ่มต้นค่อนข้างต่ำ,awal,Biaya awal cukup rendah.
injure,He was injured in a car accident.,부상을 입히다,그는 자동차 사고로 부상을 입었다.,負傷する,彼は交通事故で負傷した。,受伤,他在车祸中受伤了。,lesionar,Fue lesionado en un accidente de auto.,bị thương,Anh ấy bị thương trong tai nạn xe hơi.,บาดเจ็บ,เขาบาดเจ็บจากอุบัติเหตุรถยนต์,cedera,Dia cedera dalam kecelakaan mobil.
innocent,The man was found innocent by the court.,무죄의,그 남자는 법원에서 무죄 판결을 받았다.,無実の,その男性は法廷で無実と判断された。,无辜的,法庭判定该男子无罪。,inocente,El hombre fue declarado inocente por el tribunal.,vô tội,Người đàn ông được tòa tuyên vô tội.,บริสุทธิ์,ศาลตัดสินว่าชายคนนั้นบริสุทธิ์,tidak bersalah,Pria itu dinyatakan tidak bersalah oleh pengadilan.
inquire,She inquired about the available rooms.,문의하다,그녀는 이용 가능한 객실에 대해 문의했다.,問い合わせる,彼女は空き部屋について問い合わせた。,询问,她询问了可用的房间。,preguntar,Ella preguntó sobre las habitaciones disponibles.,hỏi,Cô ấy đã hỏi về các phòng còn trống.,สอบถาม,เธอสอบถามเกี่ยวกับห้องที่ว่าง,bertanya,Dia bertanya tentang kamar yang tersedia.
insist,He insisted on paying for dinner.,고집하다,그는 저녁 식사 값을 내겠다고 고집했다.,主張する,彼は夕食代を払うと主張した。,坚持,他坚持要付晚餐的钱。,insistir,Él insistió en pagar la cena.,khăng khăng,Anh ấy khăng khăng đòi trả tiền bữa tối.,ยืนกราน,เขายืนกรานจะจ่ายค่าอาหารเย็น,bersikeras,Dia bersikeras membayar makan malam.
inspect,The officer inspected the building for safety.,검사하다,공무원이 안전을 위해 건물을 검사했다.,検査する,職員は安全のため建物を検査した。,检查,官员检查了建筑物的安全性。,inspeccionar,El oficial inspeccionó el edificio por seguridad.,kiểm tra,Viên chức đã kiểm tra tòa nhà về an toàn.,ตรวจสอบ,เจ้าหน้าที่ตรวจสอบความปลอดภัยของอาคาร,menginspeksi,Petugas menginspeksi gedung untuk keselamatan.
inspire,Her story inspired many young people.,영감을 주다,그녀의 이야기는 많은 젊은이들에게 영감을 주었다.,感化する,彼女の話は多くの若者を感化した。,激励,她的故事激励了很多年轻人。,inspirar,Su historia inspiró a muchos jóvenes.,truyền cảm hứng,Câu chuyện của cô ấy đã truyền cảm hứng cho nhiều người trẻ.,สร้างแรงบันดาลใจ,เรื่องราวของเธอสร้างแรงบันดาลใจให้คนหนุ่มสาวมากมาย,menginspirasi,Kisahnya menginspirasi banyak anak muda.
install,They installed a new air conditioner.,설치하다,그들은 새 에어컨을 설치했다.,設置する,彼らは新しいエアコンを設置した。,安装,他们安装了一台新空调。,instalar,Instalaron un nuevo aire acondicionado.,lắp đặt,Họ đã lắp đặt máy điều hòa mới.,ติดตั้ง,พวกเขาติดตั้งเครื่องปรับอากาศใหม่,memasang,Mereka memasang AC baru.
instance,For instance she enjoys painting and drawing.,예를 들어,예를 들어 그녀는 그림 그리기를 즐긴다.,例えば,例えば彼女は絵を描くことを楽しんでいる。,例如,例如她喜欢画画和素描。,por ejemplo,Por ejemplo ella disfruta pintando y dibujando.,ví dụ,Ví dụ cô ấy thích vẽ tranh.,ตัวอย่างเช่น,ตัวอย่างเช่น เธอชอบวาดภาพ,misalnya,Misalnya dia menikmati melukis dan menggambar.
instruction,Follow the instructions on the package.,지시,포장에 있는 지시를 따르세요.,指示,パッケージの指示に従ってください。,说明,按照包装上的说明操作。,instrucción,Sigue las instrucciones del paquete.,hướng dẫn,Hãy làm theo hướng dẫn trên bao bì.,คำสั่ง,ทำตามคำสั่งบนบรรจุภัณฑ์,instruksi,Ikuti instruksi pada kemasan.
insurance,Health insurance is important for everyone.,보험,건강 보험은 모든 사람에게 중요하다.,保険,健康保険は誰にとっても重要だ。,保险,健康保险对每个人都很重要。,seguro,El seguro de salud es importante para todos.,bảo hiểm,Bảo hiểm sức khỏe quan trọng với mọi người.,ประกันภัย,ประกันสุขภาพสำคัญสำหรับทุกคน,asuransi,Asuransi kesehatan penting untuk semua orang.
intend,I intend to study medicine at university.,의도하다,나는 대학에서 의학을 공부할 의도이다.,意図する,大学で医学を勉強するつもりだ。,打算,我打算在大学学医。,tener la intención,Tengo la intención de estudiar medicina.,có ý định,Tôi có ý định học y khoa ở đại học.,ตั้งใจ,ฉันตั้งใจจะเรียนแพทย์ที่มหาวิทยาลัย,berniat,Saya berniat belajar kedokteran di universitas.
interest,She has a strong interest in history.,관심,그녀는 역사에 강한 관심이 있다.,興味,彼女は歴史に強い興味がある。,兴趣,她对历史有浓厚的兴趣。,interés,Ella tiene un fuerte interés en la historia.,sự quan tâm,Cô ấy rất quan tâm đến lịch sử.,ความสนใจ,เธอมีความสนใจอย่างมากในประวัติศาสตร์,minat,Dia memiliki minat kuat terhadap sejarah.
international,The conference attracted international speakers.,국제적인,회의에 국제적인 연사들이 참가했다.,国際的な,会議には国際的な講演者が集まった。,国际的,会议吸引了国际演讲者。,internacional,La conferencia atrajo ponentes internacionales.,quốc tế,Hội nghị thu hút diễn giả quốc tế.,ระหว่างประเทศ,การประชุมดึงดูดวิทยากรระหว่างประเทศ,internasional,Konferensi itu menarik pembicara internasional.
interpret,How do you interpret this data?,해석하다,이 데이터를 어떻게 해석하나요?,解釈する,このデータをどう解釈しますか？,解读,你如何解读这些数据？,interpretar,¿Cómo interpretas estos datos?,diễn giải,Bạn diễn giải dữ liệu này như thế nào?,ตีความ,คุณตีความข้อมูลนี้อย่างไร,menafsirkan,Bagaimana Anda menafsirkan data ini?
interview,She has a job interview tomorrow.,면접,그녀는 내일 취업 면접이 있다.,面接,彼女は明日就職面接がある。,面试,她明天有一个工作面试。,entrevista,Ella tiene una entrevista de trabajo mañana.,cuộc phỏng vấn,Cô ấy có cuộc phỏng vấn xin việc vào ngày mai.,สัมภาษณ์,เธอมีสัมภาษณ์งานพรุ่งนี้,wawancara,Dia ada wawancara kerja besok.
introduce,Let me introduce you to my friend.,소개하다,제 친구를 소개할게요.,紹介する,友人を紹介させてください。,介绍,让我介绍你认识我的朋友。,presentar,Permíteme presentarte a mi amigo.,giới thiệu,Để tôi giới thiệu bạn với bạn tôi.,แนะนำ,ให้ฉันแนะนำคุณให้รู้จักกับเพื่อนของฉัน,memperkenalkan,Izinkan saya memperkenalkan Anda kepada teman saya.
invade,Ants invaded the kitchen.,침입하다,개미들이 부엌에 침입했다.,侵入する,アリがキッチンに侵入した。,入侵,蚂蚁入侵了厨房。,invadir,Las hormigas invadieron la cocina.,xâm chiếm,Kiến đã xâm chiếm nhà bếp.,บุกรุก,มดบุกรุกห้องครัว,menyerbu,Semut menyerbu dapur.
invest,She invested money in the stock market.,투자하다,그녀는 주식 시장에 돈을 투자했다.,投資する,彼女は株式市場に投資した。,投资,她在股票市场投资了钱。,invertir,Ella invirtió dinero en la bolsa de valores.,đầu tư,Cô ấy đã đầu tư tiền vào thị trường chứng khoán.,ลงทุน,เธอลงทุนเงินในตลาดหุ้น,menginvestasikan,Dia menginvestasikan uang di pasar saham.
investigate,The police are investigating the crime.,조사하다,경찰이 범죄를 조사하고 있다.,調査する,警察は犯罪を調査している。,调查,警方正在调查这起犯罪。,investigar,La policía está investigando el crimen.,điều tra,Cảnh sát đang điều tra vụ án.,สืบสวน,ตำรวจกำลังสืบสวนคดีอาชญากรรม,menyelidiki,Polisi sedang menyelidiki kejahatan tersebut.
involve,The project involves a lot of teamwork.,포함하다,이 프로젝트는 많은 팀워크를 포함한다.,含む,このプロジェクトは多くのチームワークを含む。,涉及,这个项目涉及大量的团队合作。,involucrar,El proyecto involucra mucho trabajo en equipo.,bao gồm,Dự án bao gồm nhiều công việc nhóm.,เกี่ยวข้อง,โครงการนี้เกี่ยวข้องกับการทำงานเป็นทีมมาก,melibatkan,Proyek ini melibatkan banyak kerja tim.
isolate,The village was isolated by the flood.,고립시키다,마을이 홍수로 고립되었다.,孤立させる,村は洪水で孤立した。,隔离,村庄被洪水隔离了。,aislar,El pueblo fue aislado por la inundación.,cô lập,Ngôi làng bị cô lập bởi lũ lụt.,โดดเดี่ยว,หมู่บ้านถูกตัดขาดจากน้ำท่วม,mengisolasi,Desa itu diisolasi oleh banjir.
issue,Climate change is a global issue.,문제,기후 변화는 세계적인 문제이다.,問題,気候変動は世界的な問題だ。,问题,气候变化是一个全球性问题。,asunto,El cambio climático es un asunto global.,vấn đề,Biến đổi khí hậu là vấn đề toàn cầu.,ประเด็น,การเปลี่ยนแปลงสภาพภูมิอากาศเป็นประเด็นระดับโลก,isu,Perubahan iklim adalah isu global.
converge,Multiple lines of evidence converge to support the proposed hypothesis.,수렴하다,여러 증거들이 수렴하여 제안된 가설을 지지한다.,収束する,複数の証拠が収束して提案された仮説を支持している。,汇聚,多条证据线汇聚以支持所提出的假设。,converger,Múltiples líneas de evidencia convergen para apoyar la hipótesis propuesta.,hội tụ,Nhiều dòng bằng chứng hội tụ để hỗ trợ giả thuyết đề xuất.,บรรจบ,หลักฐานหลายสายบรรจบกันเพื่อสนับสนุนสมมติฐานที่เสนอ,konvergen,Berbagai bukti konvergen untuk mendukung hipotesis yang diajukan.
convey,Academic writing should convey complex ideas with precision and clarity.,전달하다,학술 글쓰기는 복잡한 아이디어를 정확하고 명확하게 전달해야 한다.,伝える,学術的な文章は複雑な考えを正確かつ明確に伝えるべきである。,传达,学术写作应精确清晰地传达复杂的思想。,transmitir,La escritura académica debe transmitir ideas complejas con precisión y claridad.,truyền đạt,Viết học thuật nên truyền đạt các ý tưởng phức tạp một cách chính xác và rõ ràng.,สื่อสาร,การเขียนเชิงวิชาการควรสื่อสารแนวคิดที่ซับซ้อนด้วยความแม่นยำและชัดเจน,menyampaikan,Penulisan akademik harus menyampaikan ide kompleks dengan presisi dan kejelasan.
criterion,The primary criterion for selection was the quality of the research proposal.,기준,선발의 주요 기준은 연구 제안의 질이었다.,基準,選考の主な基準は研究提案の質であった。,标准,选拔的主要标准是研究提案的质量。,criterio,El criterio principal de selección fue la calidad de la propuesta de investigación.,tiêu chí,Tiêu chí chính để lựa chọn là chất lượng của đề xuất nghiên cứu.,เกณฑ์,เกณฑ์หลักในการคัดเลือกคือคุณภาพของข้อเสนอวิจัย,kriteria,Kriteria utama seleksi adalah kualitas proposal penelitian.
critique,The peer reviewer offered a constructive critique of the manuscript.,비평,동료 심사자는 원고에 대한 건설적인 비평을 제공했다.,批評,査読者は原稿に対する建設的な批評を提供した。,批评,同行评审员对手稿提出了建设性的批评。,crítica,El revisor ofreció una crítica constructiva del manuscrito.,phê bình,Người phản biện đã đưa ra một phê bình mang tính xây dựng về bản thảo.,วิจารณ์,ผู้ตรวจสอบเสนอคำวิจารณ์เชิงสร้างสรรค์ต่อต้นฉบับ,kritik,Peninjau sejawat menawarkan kritik konstruktif terhadap manuskrip.
curtail,Budget constraints forced the university to curtail several research programs.,축소하다,예산 제약으로 대학은 여러 연구 프로그램을 축소해야 했다.,削減する,予算の制約により大学はいくつかの研究プログラムを削減せざるを得なかった。,缩减,预算限制迫使大学缩减了几个研究项目。,recortar,Las restricciones presupuestarias obligaron a la universidad a recortar varios programas de investigación.,cắt giảm,Hạn chế ngân sách buộc trường đại học phải cắt giảm một số chương trình nghiên cứu.,ตัดทอน,ข้อจำกัดด้านงบประมาณบังคับให้มหาวิทยาลัยตัดทอนโปรแกรมวิจัยหลายโปรแกรม,memangkas,Kendala anggaran memaksa universitas memangkas beberapa program penelitian.
deceive,Researchers who deceive participants face severe ethical sanctions.,속이다,참가자를 속이는 연구자는 심각한 윤리적 제재를 받는다.,欺く,参加者を欺く研究者は厳しい倫理的制裁に直面する。,欺骗,欺骗参与者的研究人员面临严厉的道德制裁。,engañar,Los investigadores que engañan a los participantes enfrentan sanciones éticas severas.,lừa dối,Các nhà nghiên cứu lừa dối người tham gia phải đối mặt với các chế tài đạo đức nghiêm khắc.,หลอกลวง,นักวิจัยที่หลอกลวงผู้เข้าร่วมต้องเผชิญกับการลงโทษทางจริยธรรมอย่างรุนแรง,menipu,Peneliti yang menipu peserta menghadapi sanksi etika yang berat.
decisive,The decisive factor in the experiment's success was the precision of measurement instruments.,결정적인,실험 성공의 결정적 요인은 측정 도구의 정밀도였다.,決定的な,実験の成功の決定的な要因は測定機器の精度であった。,决定性的,实验成功的决定性因素是测量仪器的精度。,decisivo,El factor decisivo en el éxito del experimento fue la precisión de los instrumentos de medición.,quyết định,Yếu tố quyết định trong thành công của thí nghiệm là độ chính xác của dụng cụ đo.,ชี้ขาด,ปัจจัยชี้ขาดในความสำเร็จของการทดลองคือความแม่นยำของเครื่องมือวัด,menentukan,Faktor menentukan dalam keberhasilan eksperimen adalah presisi instrumen pengukuran.
deduce,"From the available evidence, one can deduce that the catalyst accelerated the reaction.",추론하다,이용 가능한 증거에서 촉매가 반응을 가속화했다고 추론할 수 있다.,推論する,利用可能な証拠から触媒が反応を加速したと推論できる。,推断,从现有证据可以推断催化剂加速了反应。,deducir,De la evidencia disponible se puede deducir que el catalizador aceleró la reacción.,suy luận,"Từ bằng chứng có sẵn, có thể suy luận rằng chất xúc tác đã đẩy nhanh phản ứng.",สรุป,จากหลักฐานที่มีอยู่ สามารถสรุปได้ว่าตัวเร่งปฏิกิริยาเร่งปฏิกิริยา,menyimpulkan,Dari bukti yang tersedia dapat disimpulkan bahwa katalis mempercepat reaksi.
defer,The committee decided to defer the decision until more data became available.,연기하다,위원회는 더 많은 데이터가 확보될 때까지 결정을 연기하기로 했다.,延期する,委員会はより多くのデータが入手可能になるまで決定を延期することにした。,推迟,委员会决定推迟决定，直到有更多数据可用。,aplazar,El comité decidió aplazar la decisión hasta que hubiera más datos disponibles.,trì hoãn,Ủy ban quyết định trì hoãn quyết định cho đến khi có thêm dữ liệu.,เลื่อน,คณะกรรมการตัดสินใจเลื่อนการตัดสินใจออกไปจนกว่าจะมีข้อมูลเพิ่มเติม,menunda,Komite memutuskan untuk menunda keputusan sampai lebih banyak data tersedia.
deficient,The study was deficient in its treatment of confounding variables.,결핍된,연구는 교란 변수 처리에서 결핍되었다.,不十分な,研究は交絡変数の処理が不十分であった。,不足的,该研究在处理混杂变量方面存在不足。,deficiente,El estudio fue deficiente en su tratamiento de las variables de confusión.,thiếu sót,Nghiên cứu có thiếu sót trong việc xử lý các biến gây nhiễu.,ขาด,การศึกษามีข้อขาดในการจัดการกับตัวแปรรบกวน,kurang,Studi tersebut kurang dalam penanganan variabel perancu.
delegate,The principal investigator delegated specific tasks to each team member.,위임하다,주임 연구자는 각 팀원에게 특정 업무를 위임했다.,委任する,主任研究者は各チームメンバーに特定の業務を委任した。,委派,首席研究员将特定任务委派给每个团队成员。,delegar,El investigador principal delegó tareas específicas a cada miembro del equipo.,ủy quyền,Nghiên cứu viên chính đã ủy quyền các nhiệm vụ cụ thể cho từng thành viên nhóm.,มอบหมาย,หัวหน้าโครงการวิจัยมอบหมายงานเฉพาะให้กับสมาชิกแต่ละคนในทีม,mendelegasikan,Peneliti utama mendelegasikan tugas spesifik kepada setiap anggota tim.
deliberate,The panel engaged in deliberate discussion before reaching a consensus.,신중한,패널은 합의에 도달하기 전에 신중한 토론에 참여했다.,慎重な,パネルは合意に達する前に慎重な議論を行った。,深思熟虑的,小组在达成共识之前进行了深思熟虑的讨论。,deliberado,El panel participó en una discusión deliberada antes de llegar a un consenso.,cân nhắc kỹ,Hội đồng đã tham gia thảo luận cân nhắc kỹ trước khi đạt được đồng thuận.,รอบคอบ,คณะกรรมการมีส่วนร่วมในการอภิปรายอย่างรอบคอบก่อนที่จะบรรลุฉันทามติ,sengaja,Panel terlibat dalam diskusi yang disengaja sebelum mencapai konsensus.
denounce,Several researchers denounced the unethical practices reported in the investigation.,비난하다,여러 연구자들이 조사에서 보고된 비윤리적 관행을 비난했다.,非難する,数名の研究者が調査で報告された非倫理的な慣行を非難した。,谴责,几名研究人员谴责了调查中报告的不道德行为。,denunciar,Varios investigadores denunciaron las prácticas poco éticas reportadas en la investigación.,lên án,Nhiều nhà nghiên cứu đã lên án các hành vi phi đạo đức được báo cáo trong cuộc điều tra.,ประณาม,นักวิจัยหลายคนประณามการปฏิบัติที่ผิดจริยธรรมที่รายงานในการสอบสวน,mengecam,Beberapa peneliti mengecam praktik tidak etis yang dilaporkan dalam investigasi.
depict,The graph depicts the relationship between temperature and reaction rate.,묘사하다,그래프는 온도와 반응 속도 사이의 관계를 묘사한다.,描写する,グラフは温度と反応速度の関係を描写している。,描绘,图表描绘了温度与反应速率之间的关系。,representar,La gráfica representa la relación entre la temperatura y la velocidad de reacción.,mô tả,Biểu đồ mô tả mối quan hệ giữa nhiệt độ và tốc độ phản ứng.,แสดง,กราฟแสดงความสัมพันธ์ระหว่างอุณหภูมิกับอัตราการเกิดปฏิกิริยา,menggambarkan,Grafik menggambarkan hubungan antara suhu dan laju reaksi.
designate,The area was designated as a protected zone for endangered species.,지정하다,그 지역은 멸종 위기종을 위한 보호 구역으로 지정되었다.,指定する,その地域は絶滅危惧種のための保護区域に指定された。,指定,该地区被指定为濒危物种的保护区。,designar,El área fue designada como zona protegida para especies en peligro de extinción.,chỉ định,Khu vực đó được chỉ định là vùng bảo vệ cho các loài có nguy cơ tuyệt chủng.,กำหนด,พื้นที่นี้ถูกกำหนดให้เป็นเขตคุ้มครองสำหรับสัตว์ใกล้สูญพันธุ์,menetapkan,Area tersebut ditetapkan sebagai zona yang dilindungi untuk spesies yang terancam punah.
deteriorate,Air quality continues to deteriorate in rapidly industrializing regions.,악화되다,공기 질은 급속히 산업화되는 지역에서 계속 악화되고 있다.,悪化する,急速に工業化が進む地域で大気質は悪化し続けている。,恶化,空气质量在快速工业化的地区持续恶化。,deteriorarse,La calidad del aire continúa deteriorándose en regiones que se industrializan rápidamente.,xấu đi,Chất lượng không khí tiếp tục xấu đi ở các vùng công nghiệp hóa nhanh.,เสื่อมลง,คุณภาพอากาศยังคงเสื่อมลงในภูมิภาคที่มีการพัฒนาอุตสาหกรรมอย่างรวดเร็ว,memburuk,Kualitas udara terus memburuk di wilayah yang mengalami industrialisasi cepat.
