arrange,The personal assistant will arrange a private business lunch with the visiting overseas partners at the elegant downtown restaurant tomorrow afternoon.,마련하다,개인 비서는 내일 오후 우아한 시내 레스토랑에서 방문하는 해외 파트너들과의 사적인 비즈니스 점심을 마련할 것이다.,手配する,個人秘書は明日の午後、優雅な市内のレストランで訪問する海外パートナーとのプライベートなビジネスランチを手配する。,安排,私人助理将在明天下午在优雅的市中心餐厅安排与来访的海外合作伙伴的私人商务午餐。,organizar,La asistente personal organizará un almuerzo de negocios privado con los socios extranjeros visitantes en el elegante restaurante del centro mañana por la tarde.,sắp xếp,Trợ lý cá nhân sẽ sắp xếp một bữa trưa kinh doanh riêng với các đối tác nước ngoài đến thăm tại nhà hàng trung tâm thành phố sang trọng vào chiều mai.,จัดเตรียม,ผู้ช่วยส่วนตัวจะจัดเตรียมมื้อกลางวันธุรกิจส่วนตัวกับพันธมิตรต่างประเทศที่มาเยือนที่ร้านอาหารใจกลางเมืองที่สง่างามบ่ายพรุ่งนี้,mengatur,Asisten pribadi akan mengatur makan siang bisnis pribadi dengan mitra luar negeri yang berkunjung di restoran pusat kota yang elegan besok sore.
invade,Many small invasive non native foreign plant species have started to gradually slowly aggressively invade the previously pristine local protected native natural forest ecosystem area recently.,침입하다,많은 작은 침입성 비토착 외래 식물 종들은 최근에 이전에 깨끗했던 지역의 보호된 토착 자연 숲 생태계 지역을 점진적으로 천천히 공격적으로 침입하기 시작했다.,侵入する,多くの小さな侵入的非在来外来植物種は最近以前は手付かずだった地元の保護された在来の自然森林生態系地域を徐々にゆっくり攻撃的に侵入し始めた。,入侵,许多小型入侵性非本土外来植物物种最近开始逐步缓慢侵略性地入侵之前原始的当地受保护本土自然森林生态系统区域。,invadir,Muchas pequeñas invasoras no nativas extranjeras plantas especies han comenzado a gradualmente lentamente agresivamente invadir la previamente prístina local protegida nativa natural bosque ecosistema área recientemente.,xâm lấn,Nhiều loài thực vật ngoại lai không bản địa nhỏ xâm lấn đã bắt đầu xâm lấn dần dần chậm rãi hung hăng vào khu vực hệ sinh thái rừng tự nhiên bản địa được bảo vệ địa phương trước đây nguyên sơ gần đây.,รุกราน,พืชต่างถิ่นที่ไม่ใช่พื้นเมืองที่รุกรานขนาดเล็กจำนวนมากเริ่มรุกรานพื้นที่ระบบนิเวศป่าธรรมชาติพื้นเมืองที่ได้รับการคุ้มครองในท้องถิ่นที่บริสุทธิ์ก่อนหน้านี้อย่างค่อยเป็นค่อยไปและก้าวร้าวเมื่อเร็วๆ นี้,menginvasi,Banyak spesies tanaman asing non pribumi invasif kecil mulai secara bertahap perlahan agresif menginvasi area ekosistem hutan alami pribumi terlindung lokal yang sebelumnya murni baru-baru ini.
invent,Many young creative inventors love to invent simple practical useful new helpful problem solving everyday products that genuinely truly improve common ordinary daily life for many people.,발명하다,많은 어린 창의적인 발명가들은 많은 사람들의 일반적인 평범한 일상 생활을 진정으로 향상시키는 단순하고 실용적이고 유용한 새로운 도움이 되는 문제 해결 일상 제품을 발명하는 것을 좋아한다.,発明する,多くの若く創造的な発明家は多くの人々の一般的でありふれた日常生活を本当に向上させるシンプルで実用的で有用な新しく役立つ問題解決の日常製品を発明することが大好きだ。,发明,许多年轻有创造力的发明家热衷于发明那些真正改善许多人普通日常生活的简单实用有用的新型有助于解决问题的日常产品。,inventar,Muchos jóvenes creativos inventores aman inventar simples prácticos útiles nuevos serviciales solucionadores de problemas cotidianos productos que genuinamente verdaderamente mejoran la común ordinaria diaria vida para muchas personas.,phát minh,Nhiều nhà phát minh sáng tạo trẻ thích phát minh các sản phẩm hàng ngày giải quyết vấn đề hữu ích mới đơn giản thực tế có ích thực sự cải thiện cuộc sống hàng ngày bình thường thông thường cho nhiều người.,ประดิษฐ์,นักประดิษฐ์รุ่นเยาว์ที่สร้างสรรค์จำนวนมากชอบประดิษฐ์ผลิตภัณฑ์ในชีวิตประจำวันที่ช่วยแก้ปัญหาที่ใช้งานได้จริงและเป็นประโยชน์ใหม่ๆ ที่เรียบง่ายซึ่งช่วยปรับปรุงชีวิตประจำวันธรรมดาของผู้คนจำนวนมากอย่างแท้จริง,menciptakan,Banyak penemu kreatif muda suka menciptakan produk sehari-hari pemecah masalah baru bermanfaat berguna praktis sederhana yang benar-benar tulus meningkatkan kehidupan sehari-hari biasa umum untuk banyak orang.
invest,Many successful older wealthy private investors carefully invest their hard earned valuable money into truly diverse profitable major long term safe global stock market portfolios over many extended decades.,투자하다,많은 성공한 노년의 부유한 개인 투자자들은 수십 년에 걸친 긴 시간 동안 진정으로 다양하고 수익성 있고 주요한 장기적 안전한 글로벌 주식 시장 포트폴리오에 그들의 힘들게 번 귀중한 돈을 신중하게 투자한다.,投資する,多くの成功した年配で裕福な個人投資家は何十年もの長期間にわたって本当に多様で利益のある主要な長期的に安全なグローバル株式市場ポートフォリオに苦労して稼いだ貴重なお金を慎重に投資する。,投资,许多成功的年长富有的私人投资者在多年延长期间内仔细将他们辛苦赚来的宝贵金钱投资到真正多样化盈利的主要长期安全全球股票市场投资组合中。,invertir,Muchos exitosos mayores adinerados privados inversores cuidadosamente invierten su duramente ganado valioso dinero en verdaderamente diversos rentables principales largo plazo seguros globales bolsa de valores carteras durante muchas prolongadas décadas.,đầu tư,Nhiều nhà đầu tư tư nhân giàu có lớn tuổi thành công cẩn thận đầu tư số tiền quý giá kiếm được vất vả của họ vào danh mục đầu tư thị trường chứng khoán toàn cầu an toàn dài hạn chính có lợi nhuận thực sự đa dạng trong nhiều thập kỷ dài.,ลงทุน,นักลงทุนส่วนตัวที่ร่ำรวยและสูงอายุที่ประสบความสำเร็จจำนวนมากลงทุนเงินอันมีค่าที่หามาด้วยความยากลำบากในพอร์ตการลงทุนตลาดหุ้นโลกที่ปลอดภัยระยะยาวที่ทำกำไรหลากหลายอย่างแท้จริงในช่วงทศวรรษที่ยาวนาน,berinvestasi,Banyak investor swasta tua kaya sukses dengan hati-hati berinvestasi uang berharga yang diperoleh keras mereka ke portofolio pasar saham global aman jangka panjang utama menguntungkan yang benar-benar beragam selama puluhan tahun.
invite,Many friendly local residents will personally invite all their close family relatives and longtime trusted neighborhood friends to attend the small annual community summer barbecue celebration party this coming weekend.,초대하다,많은 친절한 지역 주민들은 다가오는 이번 주말의 작은 연례 지역사회 여름 바비큐 축하 파티에 참석하도록 그들의 모든 가까운 가족 친척과 오래된 신뢰하는 동네 친구들을 직접 초대할 것이다.,招待する,多くの親切な地元住民は近づくこの週末の小さな年次地域社会夏のバーベキュー祝賀パーティーに出席するよう自分たちの全ての近い家族親戚と長く信頼する近所の友人を個人的に招待する。,邀请,许多友好的当地居民会亲自邀请所有亲密家庭亲戚和长期可信的邻里朋友参加即将到来的这个周末的小型年度社区夏季烧烤庆祝派对。,invitar,Muchos amistosos locales residentes invitarán personalmente a todos sus cercanos familiares parientes y largo tiempo de confianza amigos del barrio a asistir a la pequeña anual comunitaria de verano barbacoa celebración fiesta este próximo fin de semana.,mời,Nhiều cư dân địa phương thân thiện sẽ đích thân mời tất cả người thân gia đình gần gũi và bạn bè khu phố đáng tin cậy lâu năm tham dự buổi tiệc kỷ niệm tiệc nướng cộng đồng mùa hè nhỏ hàng năm vào cuối tuần sắp tới.,เชิญ,ผู้อยู่อาศัยในท้องถิ่นที่เป็นมิตรจำนวนมากจะเชิญญาติพี่น้องในครอบครัวที่ใกล้ชิดและเพื่อนบ้านที่เชื่อใจมายาวนานทุกคนเข้าร่วมงานปาร์ตี้ฉลองบาร์บีคิวฤดูร้อนของชุมชนประจำปีขนาดเล็กในสุดสัปดาห์นี้ด้วยตนเอง,mengundang,Banyak penduduk lokal ramah akan secara pribadi mengundang semua kerabat keluarga dekat mereka dan teman lingkungan terpercaya lama untuk menghadiri pesta perayaan barbeku musim panas komunitas tahunan kecil akhir pekan mendatang ini.
involve,The very serious major upcoming environmental nature conservation project will officially personally directly involve every single dedicated local volunteer member of every interested supporting community group in the entire region.,참여시키다,그 매우 진지하고 주요한 다가오는 환경 자연 보전 프로젝트는 전체 지역의 모든 관심 있는 지원 지역사회 단체의 모든 헌신적인 지역 자원봉사 회원 한 명 한 명을 공식적으로 직접 참여시킬 것이다.,関与させる,その非常に深刻で主要な来たる環境自然保護プロジェクトは全地域の関心のあるすべての支援コミュニティグループのすべての献身的な地元ボランティアメンバー一人ひとりを公式に直接関与させる。,涉及,这项非常重要的即将到来的环境自然保护项目将正式个人直接涉及整个地区每一个有兴趣支持的社区团体的每一位奉献的本地志愿者成员。,involucrar,El muy serio mayor próximo ambiental naturaleza conservación proyecto oficialmente personalmente directamente involucrará a cada uno dedicado local voluntario miembro de cada interesada apoyante comunidad grupo en la entera región.,liên quan,Dự án bảo tồn thiên nhiên môi trường chính sắp tới rất nghiêm túc sẽ chính thức trực tiếp liên quan đến từng thành viên tình nguyện địa phương tận tâm của mọi nhóm cộng đồng quan tâm hỗ trợ trong toàn bộ khu vực.,เกี่ยวข้อง,โครงการอนุรักษ์ธรรมชาติสิ่งแวดล้อมที่สำคัญที่กำลังจะมาถึงที่จริงจังมากจะเกี่ยวข้องกับสมาชิกอาสาสมัครท้องถิ่นที่ทุ่มเทแต่ละคนของทุกกลุ่มชุมชนที่สนใจสนับสนุนในภูมิภาคทั้งหมดอย่างเป็นทางการเป็นการส่วนตัวโดยตรง,melibatkan,Proyek konservasi alam lingkungan mendatang utama sangat serius akan secara resmi pribadi langsung melibatkan setiap anggota sukarelawan lokal berdedikasi dari setiap kelompok komunitas pendukung tertarik di seluruh wilayah.
join,Many curious eager young new immigrants will gladly officially join the active welcoming friendly local cultural community language exchange center program every active weekday afternoon together.,가입하다,많은 호기심 많고 열정적인 어린 새 이민자들은 매 활동적인 평일 오후에 함께 활발하고 환영하는 친절한 지역 문화 공동체 언어 교환 센터 프로그램에 기꺼이 공식적으로 가입할 것이다.,加わる,多くの好奇心旺盛で熱心な若い新移民は毎平日午後に一緒に活発で歓迎的で親しみやすい地元文化コミュニティ言語交換センタープログラムに喜んで公式に加わる。,加入,许多好奇热切的年轻新移民将在每个活跃的工作日下午一起愉快地正式加入活跃热情友好的本地文化社区语言交换中心项目。,unirse,Muchos curiosos entusiastas jóvenes nuevos inmigrantes alegremente oficialmente se unirán al activo acogedor amistoso local cultural comunidad lengua intercambio centro programa cada activa día laboral tarde juntos.,tham gia,Nhiều người nhập cư mới trẻ háo hức tò mò sẽ vui vẻ chính thức tham gia chương trình trung tâm trao đổi ngôn ngữ cộng đồng văn hóa địa phương thân thiện chào đón tích cực mỗi buổi chiều ngày trong tuần hoạt động cùng nhau.,เข้าร่วม,ผู้อพยพรุ่นเยาว์ใหม่ที่อยากรู้อยากเห็นและกระตือรือร้นจำนวนมากจะเข้าร่วมโครงการศูนย์แลกเปลี่ยนภาษาชุมชนวัฒนธรรมท้องถิ่นที่เป็นมิตรและต้อนรับอย่างเปิดเผยอย่างยินดีทุกบ่ายวันธรรมดาที่กิจกรรมพร้อมกัน,bergabung,Banyak imigran muda baru penasaran antusias akan dengan senang hati resmi bergabung program pusat pertukaran bahasa komunitas budaya lokal ramah menyambut aktif setiap sore hari kerja aktif bersama.
joke,Friendly cheerful office colleagues often share many funny gentle harmless light jokes together during their short relaxing daily morning coffee break time at the small office kitchen.,농담하다,친절하고 명랑한 사무실 동료들은 종종 작은 사무실 부엌에서 그들의 짧고 휴식적인 일일 아침 커피 휴식 시간 동안 많은 재미있고 부드럽고 무해한 가벼운 농담을 함께 나눈다.,冗談を言う,親しく陽気な事務所同僚は小さなオフィスキッチンでの短くリラックスする日々の朝のコーヒー休憩時間にしばしば多くの面白く優しく無害な軽い冗談を一緒に共有する。,开玩笑,友好欢乐的办公室同事经常在小型办公室厨房短暂放松的每日晨间咖啡休息时间一起分享许多有趣温和无害轻松的玩笑。,bromear,Los amistosos alegres oficina colegas a menudo comparten muchos divertidos suaves inofensivos ligeros bromas juntos durante su corto relajante diario matutino café descanso tiempo en la pequeña oficina cocina.,nói đùa,Đồng nghiệp văn phòng vui vẻ thân thiện thường chia sẻ nhiều câu nói đùa nhẹ nhàng vô hại nhẹ buồn cười cùng nhau trong giờ nghỉ uống cà phê sáng hàng ngày thư giãn ngắn của họ tại bếp văn phòng nhỏ.,เล่าตลก,เพื่อนร่วมงานในออฟฟิศที่เป็นมิตรและร่าเริงมักจะแบ่งปันมุกตลกเบาๆ ที่ไม่เป็นอันตรายและอ่อนโยนมากมายร่วมกันในช่วงพักดื่มกาแฟยามเช้าประจำวันที่ผ่อนคลายสั้นๆ ที่ครัวออฟฟิศเล็กๆ,bercanda,Rekan kerja kantor yang ramah ceria sering berbagi banyak lelucon ringan tidak berbahaya lembut lucu bersama selama waktu istirahat kopi pagi harian singkat santai mereka di dapur kantor kecil.
jump,Excited young energetic children love to jump happily across many shallow muddy fresh rainwater puddles after every refreshing brief summer afternoon thunderstorm passes quickly through the small quiet local neighborhood area.,뛰다,흥분한 어리고 활동적인 아이들은 매 상쾌하고 짧은 여름 오후 뇌우가 작고 조용한 지역 동네 구역을 빠르게 지나간 후 많은 얕은 진흙투성이의 신선한 빗물 웅덩이를 뛰어 건너는 것을 행복하게 좋아한다.,跳ぶ,興奮した若くエネルギッシュな子供たちは爽快な短い夏の午後の雷雨が小さく静かな地元の近所地域を素早く通り過ぎた後に多くの浅い泥だらけの新鮮な雨水たまりを横切って楽しく跳ぶことが大好きだ。,跳,兴奋的精力充沛的小孩们喜欢在每次清爽短暂的夏日午后雷雨快速经过小型安静本地社区区域后开心地跳过许多浅泥泞的新鲜雨水水洼。,saltar,Los emocionados jóvenes energéticos niños aman saltar felizmente a través de muchos poco profundos lodosos frescos lluvia charcos después de cada refrescante breve verano tarde tormenta pasa rápidamente a través del pequeño tranquilo local vecindario área.,nhảy,Những đứa trẻ năng động trẻ phấn khích thích nhảy hạnh phúc qua nhiều vũng nước mưa tươi đầy bùn nông sau mỗi cơn giông buổi chiều mùa hè ngắn sảng khoái nhanh chóng đi qua khu phố địa phương nhỏ yên tĩnh.,กระโดด,เด็กเล็กที่ตื่นเต้นและมีพลังชอบกระโดดข้ามแอ่งน้ำฝนสดที่ตื้นและเป็นโคลนจำนวนมากอย่างมีความสุขหลังจากที่พายุฝนฟ้าคะนองในช่วงบ่ายฤดูร้อนที่สดชื่นและสั้นผ่านพื้นที่ละแวกใกล้เคียงเล็กๆ ที่เงียบสงบไปอย่างรวดเร็วทุกครั้ง,melompat,Anak-anak muda energik bersemangat suka melompat dengan senang melintasi banyak genangan air hujan segar berlumpur dangkal setelah setiap badai petir sore musim panas singkat menyegarkan cepat melewati area lingkungan lokal tenang kecil.
keep,Many busy organized careful office workers always try to keep their important private personal valuable confidential business documents securely locked safely inside their private heavy strong locked steel office desk drawers daily.,보관하다,많은 바쁘고 정리된 신중한 사무실 근로자들은 매일 항상 그들의 중요한 사적인 개인적이고 가치 있는 기밀 비즈니스 문서를 안전하게 잠긴 그들의 사적이고 무겁고 튼튼한 잠긴 강철 사무실 책상 서랍 안에 안전하게 보관하려고 노력한다.,保管する,多くの忙しく整理された慎重な事務職員は毎日いつも重要な私的で個人的で価値ある機密ビジネス文書を安全に施錠された彼らの私的で重く頑丈な施錠された鋼鉄製事務所机引き出しの中に安全に保管しようとする。,保管,许多繁忙有条理细心的办公室员工总是每天努力将自己重要的私人个人有价值机密的商业文件安全锁好放在自己的私人沉重坚固上锁的钢制办公桌抽屉中。,guardar,Muchos ocupados organizados cuidadosos oficina trabajadores siempre tratan de guardar sus importantes privados personales valiosos confidenciales empresariales documentos asegurados con cerradura cuidadosamente dentro de sus privados pesados fuertes con cerradura acero oficina escritorio cajones diariamente.,giữ,Nhiều nhân viên văn phòng cẩn thận có tổ chức bận rộn luôn cố gắng giữ tài liệu kinh doanh bí mật có giá trị cá nhân riêng tư quan trọng của họ được khóa an toàn bên trong ngăn kéo bàn làm việc văn phòng thép khóa chắc nặng riêng tư của họ hàng ngày.,เก็บ,พนักงานออฟฟิศที่ระมัดระวังและเป็นระเบียบที่ยุ่งจำนวนมากพยายามที่จะเก็บเอกสารธุรกิจส่วนตัวที่เป็นความลับมีค่าและสำคัญส่วนตัวของพวกเขาไว้อย่างปลอดภัยภายในลิ้นชักโต๊ะทำงานเหล็กที่ล็อคแน่นหนาส่วนตัวทุกวัน,menyimpan,Banyak pekerja kantor hati-hati terorganisir sibuk selalu mencoba menyimpan dokumen bisnis rahasia berharga pribadi penting mereka dengan aman terkunci di dalam laci meja kantor baja terkunci kuat berat pribadi mereka setiap hari.
kick,Talented professional soccer players must precisely accurately quickly kick the small fast moving rolling soccer ball directly skillfully into the small goalpost net during every important major championship match game.,차다,재능 있는 프로 축구 선수들은 매 중요한 주요 챔피언십 경기 동안 작고 빠르게 움직이며 굴러가는 축구공을 작은 골대 그물 안으로 정확하고 빠르게 능숙하게 차야 한다.,蹴る,才能あるプロサッカー選手は重要な主要選手権試合のたびに小さく速く動き転がるサッカーボールを正確に素早く小さなゴールネットへ巧みに蹴らなければならない。,踢,有才华的职业足球运动员必须在每场重要的主要锦标赛比赛中精准准确快速地把小型快速移动滚动的足球技巧地直接踢进小型球门网内。,patear,Los talentosos profesionales jugadores de fútbol deben precisamente exactamente rápidamente patear el pequeño rápido movimiento rodando fútbol pelota directamente hábilmente dentro de la pequeña portería red durante cada importante mayor campeonato partido juego.,đá,Các cầu thủ bóng đá chuyên nghiệp tài năng phải đá chính xác nhanh chóng quả bóng đá nhỏ đang lăn di chuyển nhanh trực tiếp khéo léo vào lưới khung thành nhỏ trong mỗi trận đấu vô địch lớn quan trọng.,เตะ,นักฟุตบอลมืออาชีพที่มีพรสวรรค์ต้องเตะลูกฟุตบอลที่กลิ้งเคลื่อนที่เร็วและเล็กให้แม่นยำอย่างรวดเร็วและเชี่ยวชาญเข้าตาข่ายประตูเล็กในการแข่งขันแชมเปี้ยนชิพที่สำคัญทุกนัด,menendang,Pemain sepak bola profesional berbakat harus dengan tepat akurat cepat menendang bola sepak bergulir bergerak cepat kecil langsung dengan terampil ke jaring tiang gawang kecil selama setiap pertandingan kejuaraan utama penting.
kiss,Many proud loving parents gently happily lovingly always kiss their tiny precious newborn small baby on the forehead repeatedly before quietly placing them down in the warm soft small bedroom crib every quiet bedtime evening every night.,키스하다,많은 자랑스럽고 사랑스러운 부모들은 매일 밤 모든 조용한 취침 저녁에 그들의 작고 소중한 신생아 작은 아기를 따뜻하고 부드러운 작은 침실 아기침대에 조용히 눕히기 전에 항상 이마에 부드럽고 행복하게 사랑스럽게 반복해서 키스한다.,キスする,多くの誇り高く愛情深い両親はいつも毎晩静かな就寝時刻の夕方ごとに彼らの小さく大切な新生児の小さな赤ちゃんを温かく柔らかい小さな寝室のベビーベッドに静かに寝かせる前に額に優しく幸せに愛情深く繰り返しキスする。,亲吻,许多骄傲慈爱的父母在每晚每个安静的就寝时分总是温柔幸福满怀爱意地反复亲吻他们小巧宝贵的新生婴儿额头然后才把宝宝安静地放进温暖柔软的小卧室婴儿床里。,besar,Muchos orgullosos amorosos padres suavemente felizmente amorosamente siempre besan a su tiny preciosa recién nacida pequeña bebé en la frente repetidamente antes de tranquilamente colocarla en la cálida suave pequeña dormitorio cuna cada tranquila hora de dormir noche cada noche.,hôn,Nhiều phụ huynh yêu thương tự hào nhẹ nhàng hạnh phúc luôn hôn em bé sơ sinh nhỏ quý giá nhỏ của họ lên trán nhiều lần trước khi lặng lẽ đặt bé xuống nôi phòng ngủ nhỏ mềm ấm vào mỗi tối giờ đi ngủ yên tĩnh mỗi đêm.,จูบ,พ่อแม่ที่ภาคภูมิใจและรักใคร่จำนวนมากจูบทารกแรกเกิดตัวเล็กอันมีค่าของพวกเขาที่หน้าผากอย่างนุ่มนวลและด้วยความรักซ้ำๆ ก่อนวางไว้ในเปลห้องนอนเล็กที่นุ่มและอบอุ่นในทุกค่ำเข้านอนที่เงียบสงบทุกคืน,mencium,Banyak orang tua penyayang bangga dengan lembut bahagia penuh cinta selalu mencium bayi baru lahir kecil berharga mungil mereka di dahi berulang kali sebelum dengan tenang menempatkannya di boks bayi kamar tidur kecil lembut hangat setiap malam waktu tidur tenang setiap malam.
kneel,Many devoted faithful religious followers regularly traditionally kneel down quietly humbly together in deep solemn personal prayer inside the small ancient peaceful sacred quiet local stone temple religious building every quiet Sunday morning during every regular weekly community service.,무릎을 꿇다,많은 헌신적이고 충실한 종교 추종자들은 매 정기 주간 공동체 예배 동안 모든 조용한 일요일 아침에 작고 고대의 평화롭고 신성하며 조용한 지역 돌 사원 종교 건물 안에서 깊고 엄숙한 개인 기도 속에 함께 정기적으로 전통적으로 조용히 겸손하게 무릎을 꿇는다.,跪く,多くの献身的で忠実な信仰の信奉者は毎週の定期的なコミュニティ礼拝中に静かな日曜日の朝ごとに小さく古代の平和で神聖で静かな地元の石造寺院の宗教建物の中で深く荘厳な個人的な祈りの中で一緒に定期的に伝統的に静かに謙虚に跪く。,下跪,许多虔诚忠诚的宗教信徒在每个常规每周社区礼拜期间每个安静的周日早晨在小型古老安宁神圣安静的本地石庙宗教建筑内传统地定期一起安静谦卑地跪下进行深沉庄严的个人祈祷。,arrodillarse,Muchos devotos fieles religiosos seguidores regularmente tradicionalmente se arrodillan silenciosamente humildemente juntos en profunda solemne personal oración dentro del pequeño antiguo pacífico sagrado tranquilo local piedra templo religioso edificio cada tranquila domingo mañana durante cada regular semanal comunitario servicio.,quỳ,Nhiều tín đồ tôn giáo trung thành tận tâm thường xuyên truyền thống quỳ xuống lặng lẽ khiêm tốn cùng nhau trong lời cầu nguyện cá nhân trang trọng sâu sắc bên trong tòa nhà đền đá tôn giáo địa phương yên tĩnh thiêng liêng yên bình cổ kính nhỏ mỗi sáng Chủ Nhật yên tĩnh trong mỗi buổi lễ cộng đồng hàng tuần thường xuyên.,คุกเข่า,ผู้ติดตามทางศาสนาที่ทุ่มเทและซื่อสัตย์จำนวนมากคุกเข่าลงเงียบๆ ด้วยความถ่อมตนพร้อมกันเป็นประจำตามประเพณีในการสวดมนต์ส่วนตัวที่เคร่งขรึมและลึกซึ้งภายในวัดหินศาสนาท้องถิ่นเล็กๆ ที่เก่าแก่และศักดิ์สิทธิ์ในทุกเช้าวันอาทิตย์ที่เงียบสงบในระหว่างพิธีกรรมชุมชนรายสัปดาห์ปกติ,berlutut,Banyak pengikut agama setia berdedikasi secara teratur tradisional berlutut dengan tenang rendah hati bersama dalam doa pribadi khusyuk dalam di dalam bangunan kuil agama batu lokal tenang suci damai kuno kecil setiap Minggu pagi tenang selama setiap layanan komunitas mingguan rutin.
knock,Visitors must always politely first carefully gently quietly knock on the closed wooden front entrance office door respectfully waiting for permission before officially entering the senior important manager's private office room space.,두드리다,방문객들은 시니어 중요한 매니저의 사적인 사무실 방 공간에 공식적으로 들어가기 전에 항상 닫힌 나무 정문 입구 사무실 문을 정중하게 먼저 신중하고 부드럽고 조용하게 두드리며 허가를 정중히 기다려야 한다.,ノックする,訪問者はシニア重要なマネージャーのプライベートな事務室の空間に公式に入る前に閉まった木製の正面入り口事務所の扉をいつも礼儀正しくまず慎重に優しく静かにノックして許可を敬意を持って待たなければならない。,敲门,访客在正式进入资深重要经理的私人办公室房间空间之前必须始终礼貌地首先小心轻柔安静地敲关闭的木质前门办公室门并恭敬地等候许可。,llamar a la puerta,Los visitantes siempre deben cortésmente primero cuidadosamente suavemente silenciosamente llamar a la puerta cerrada de madera frontal entrada oficina puerta respetuosamente esperando permiso antes de oficialmente entrar al senior importante gerente privado oficina habitación espacio.,gõ cửa,Khách thăm phải luôn lịch sự đầu tiên cẩn thận nhẹ nhàng lặng lẽ gõ cửa văn phòng cửa trước gỗ đóng kín tôn trọng chờ sự cho phép trước khi chính thức bước vào không gian phòng văn phòng riêng tư của quản lý quan trọng cấp cao.,เคาะ,ผู้มาเยือนต้องเคาะประตูทางเข้าออฟฟิศไม้ด้านหน้าที่ปิดอย่างสุภาพอย่างเบาๆ และเงียบๆ อย่างระมัดระวังก่อนรอการอนุญาตอย่างเคารพก่อนเข้าไปในพื้นที่ห้องสำนักงานส่วนตัวของผู้จัดการอาวุโสที่สำคัญอย่างเป็นทางการเสมอ,mengetuk,Pengunjung harus selalu dengan sopan pertama hati-hati lembut tenang mengetuk pintu kantor pintu depan kayu tertutup dengan hormat menunggu izin sebelum secara resmi memasuki ruang kantor pribadi manajer senior penting.
knot,The very experienced patient old village fisherman carefully showed his eager young grandson how to properly correctly skillfully tie a strong reliable secure simple sailor's knot around the heavy old wooden fishing dock post early one quiet calm peaceful summer Saturday morning before dawn together.,묶다,그 매우 경험 많고 인내심 있는 늙은 마을 어부는 어느 조용하고 평화로운 여름 토요일 새벽 전 함께 그의 열정적인 어린 손자에게 무거운 오래된 나무 낚시 부두 기둥 주위에 강하고 신뢰할 수 있고 안전한 단순한 선원의 매듭을 적절하고 정확하고 능숙하게 묶는 방법을 신중하게 보여주었다.,結ぶ,その非常に経験豊富で忍耐強い年老いた村の漁師はある静かで平和な夏の土曜日の夜明け前に一緒に熱心な若い孫に重い古い木製の釣り桟橋の柱の周りに強く信頼できる安全なシンプルな船員の結び目を適切に正しく巧みに結ぶ方法を慎重に示した。,打结,这位非常有经验耐心的老村庄渔夫在一个安静平静的夏日周六黎明之前一起仔细向他热切的小孙子展示如何正确恰当熟练地在沉重的旧木质钓鱼码头柱上打一个结实可靠安全简单的水手结。,atar,El muy experimentado paciente viejo pueblo pescador cuidadosamente mostró a su entusiasta joven nieto cómo apropiadamente correctamente hábilmente atar un fuerte fiable seguro simple marinero nudo alrededor del pesado viejo madera pesca muelle poste temprano una tranquila calma pacífica verano sábado mañana antes del amanecer juntos.,thắt nút,Người ngư dân làng già giàu kinh nghiệm kiên nhẫn rất cẩn thận chỉ cho cháu trai trẻ háo hức của mình cách thắt nút thủy thủ đơn giản chắc chắn đáng tin cậy mạnh đúng cách quanh cột bến cá gỗ cũ nặng sáng sớm một sáng thứ Bảy mùa hè yên bình yên tĩnh trước bình minh cùng nhau.,ผูกเงื่อน,ชาวประมงหมู่บ้านชราที่มีประสบการณ์มากและอดทนแสดงให้หลานชายหนุ่มที่กระตือรือร้นของเขาเห็นวิธีการผูกเงื่อนกะลาสีง่ายๆ ที่แข็งแรงและน่าเชื่อถือรอบเสาท่าเทียบเรือไม้เก่าที่หนักอย่างถูกต้องและชำนาญในเช้าวันเสาร์ฤดูร้อนที่เงียบสงบก่อนรุ่งสางอย่างระมัดระวัง,mengikat simpul,Nelayan desa tua sangat berpengalaman sabar dengan hati-hati menunjukkan cucu lelaki muda antusiasnya cara dengan benar terampil mengikat simpul pelaut sederhana aman dapat diandalkan kuat di sekitar tiang dermaga memancing kayu tua berat pagi awal Sabtu musim panas tenang damai sebelum fajar bersama.
