adjudicate,The tribunal was convened to adjudicate the boundary dispute between the two nations.,판결하다,국제 재판소는 두 국가 간의 국경 분쟁을 판결하기 위해 소집되었다.,裁定する,裁判所は両国間の国境紛争を裁定するために召集された。,裁决,法庭被召集来裁决两国之间的边界争端。,adjudicar,El tribunal fue convocado para adjudicar la disputa fronteriza entre las dos naciones.,phân xử,Tòa án được triệu tập để phân xử tranh chấp biên giới giữa hai quốc gia.,ตัดสิน,ศาลถูกเรียกประชุมเพื่อตัดสินข้อพิพาทเรื่องพรมแดนระหว่างสองประเทศ,mengadili,Pengadilan diadakan untuk mengadili sengketa perbatasan antara kedua negara.
extrajudicial,Human rights organizations condemned the regime's use of extrajudicial detention and punishment.,사법 외의,인권 단체들은 정권의 사법 외 구금 및 처벌 사용을 비난했다.,超法規的な,人権団体はその政権の超法規的な拘禁と処罰の使用を非難した。,法外的,人权组织谴责该政权使用法外拘留和惩罚。,extrajudicial,Las organizaciones de derechos humanos condenaron el uso de detención y castigo extrajudicial por parte del régimen.,ngoài tư pháp,Các tổ chức nhân quyền lên án việc chế độ sử dụng giam giữ và trừng phạt ngoài tư pháp.,นอกกระบวนการยุติธรรม,องค์กรสิทธิมนุษยชนประณามการใช้การกักขังและการลงโทษนอกกระบวนการยุติธรรมของระบอบ,ekstrayudisial,Organisasi hak asasi manusia mengutuk penggunaan penahanan dan hukuman ekstrayudisial oleh rezim tersebut.
precedential,The ruling carries significant precedential weight for future intellectual property disputes.,선례적인,그 판결은 미래의 지적 재산권 분쟁에 대해 상당한 선례적 가치를 지닌다.,先例的な,その判決は将来の知的財産紛争に対して重要な先例的意義を持つ。,具有判例意义的,该裁决对未来的知识产权争端具有重大判例意义。,precedencial,El fallo tiene un peso precedencial significativo para futuras disputas de propiedad intelectual.,có tính tiền lệ,Phán quyết mang tính tiền lệ quan trọng cho các tranh chấp sở hữu trí tuệ trong tương lai.,เป็นบรรทัดฐาน,คำตัดสินมีน้ำหนักเป็นบรรทัดฐานที่สำคัญสำหรับข้อพิพาทเรื่องทรัพย์สินทางปัญญาในอนาคต,presedensial,Putusan tersebut memiliki bobot presedensial yang signifikan untuk sengketa kekayaan intelektual di masa depan.
empiricism,British empiricism holds that all knowledge originates from sensory experience rather than innate ideas.,경험주의,영국 경험주의는 모든 지식이 선천적 관념이 아닌 감각적 경험에서 비롯된다고 주장한다.,経験主義,イギリス経験主義はすべての知識が生得的観念ではなく感覚的経験から生じると主張する。,经验主义,英国经验主义认为一切知识都源于感官经验而非先天观念。,empirismo,El empirismo británico sostiene que todo conocimiento se origina en la experiencia sensorial en lugar de ideas innatas.,chủ nghĩa kinh nghiệm,Chủ nghĩa kinh nghiệm Anh cho rằng mọi tri thức đều bắt nguồn từ kinh nghiệm giác quan chứ không phải ý tưởng bẩm sinh.,ประสบการณ์นิยม,ประสบการณ์นิยมของอังกฤษถือว่าความรู้ทั้งหมดมาจากประสบการณ์ทางประสาทสัมผัสมากกว่าความคิดที่มีมาแต่กำเนิด,empirisisme,"Empirisisme Inggris berpendapat bahwa semua pengetahuan berasal dari pengalaman indrawi, bukan ide bawaan."
jurisprudent,The jurisprudent scholar offered a nuanced analysis of the evolving doctrine of proportionality.,법학자,그 법학자는 비례성 원칙의 발전에 대한 미묘한 분석을 제공했다.,法学者,その法学者は比例性の原則の発展について微妙な分析を提供した。,法学家,该法学家对不断发展的比例性原则进行了细致入微的分析。,jurisconsulto,El jurisconsulto ofreció un análisis matizado de la doctrina evolutiva de la proporcionalidad.,nhà luật học,Nhà luật học đã đưa ra phân tích tinh tế về học thuyết tỷ lệ đang phát triển.,นักนิติศาสตร์,นักนิติศาสตร์เสนอการวิเคราะห์อย่างละเอียดอ่อนเกี่ยวกับหลักสัดส่วนที่พัฒนาขึ้น,ahli hukum,Ahli hukum tersebut menawarkan analisis bernuansa tentang doktrin proporsionalitas yang terus berkembang.
dialectic,Hegelian dialectic proposes that intellectual progress emerges through the synthesis of opposing ideas.,변증법,헤겔의 변증법은 지적 진보가 대립되는 아이디어의 종합을 통해 나타난다고 제안한다.,弁証法,ヘーゲルの弁証法は知的進歩が対立する考えの統合を通じて生まれると提唱する。,辩证法,黑格尔辩证法提出智识进步是通过对立思想的综合而产生的。,dialéctica,La dialéctica hegeliana propone que el progreso intelectual surge a través de la síntesis de ideas opuestas.,biện chứng,Biện chứng Hegel đề xuất rằng tiến bộ trí tuệ xuất hiện thông qua sự tổng hợp các ý tưởng đối lập.,วิภาษวิธี,วิภาษวิธีแบบเฮเกลเสนอว่าความก้าวหน้าทางปัญญาเกิดขึ้นจากการสังเคราะห์ความคิดที่ขัดแย้งกัน,dialektika,Dialektika Hegelian mengusulkan bahwa kemajuan intelektual muncul melalui sintesis ide-ide yang berlawanan.
litigious,The increasingly litigious corporate environment has dramatically escalated legal expenditure.,소송을 좋아하는,점점 더 소송을 좋아하는 기업 환경은 법적 지출을 급격히 증가시켰다.,訴訟好きの,ますます訴訟好きな企業環境が法的支出を劇的に増大させている。,好诉讼的,日益好诉讼的企业环境大幅增加了法律支出。,litigioso,El entorno corporativo cada vez más litigioso ha incrementado dramáticamente el gasto legal.,hay kiện tụng,Môi trường doanh nghiệp ngày càng hay kiện tụng đã làm tăng đáng kể chi phí pháp lý.,ชอบฟ้องร้อง,สภาพแวดล้อมขององค์กรที่ชอบฟ้องร้องมากขึ้นทำให้ค่าใช้จ่ายทางกฎหมายเพิ่มขึ้นอย่างมาก,suka berperkara,Lingkungan korporasi yang semakin suka berperkara telah meningkatkan pengeluaran hukum secara dramatis.
axiological,Axiological inquiry examines the nature and hierarchy of values within ethical frameworks.,가치론적인,가치론적 탐구는 윤리적 체계 내에서 가치의 본질과 위계를 검토한다.,価値論的な,価値論的探究は倫理的枠組み内における価値の本質と階層を検討する。,价值论的,价值论研究探讨伦理框架中价值的本质和层次。,axiológico,La investigación axiológica examina la naturaleza y jerarquía de los valores dentro de los marcos éticos.,giá trị luận,Nghiên cứu giá trị luận xem xét bản chất và thứ bậc của các giá trị trong khuôn khổ đạo đức.,คุณวิทยา,การสอบสวนทางคุณวิทยาตรวจสอบธรรมชาติและลำดับชั้นของคุณค่าภายในกรอบจริยธรรม,aksiologis,Penyelidikan aksiologis memeriksa sifat dan hierarki nilai dalam kerangka kerja etis.
nullify,The supreme court has the authority to nullify legislation deemed unconstitutional.,무효화하다,대법원은 위헌으로 판단된 법률을 무효화할 권한이 있다.,無効にする,最高裁判所は違憲と判断された法律を無効にする権限を持つ。,宣布无效,最高法院有权宣布被认为违宪的立法无效。,anular,La corte suprema tiene la autoridad para anular la legislación considerada inconstitucional.,vô hiệu hóa,Tòa án tối cao có thẩm quyền vô hiệu hóa luật bị coi là vi hiến.,เพิกถอน,ศาลฎีกามีอำนาจเพิกถอนกฎหมายที่ถือว่าขัดรัฐธรรมนูญ,membatalkan,Mahkamah agung memiliki wewenang untuk membatalkan undang-undang yang dianggap inkonstitusional.
stoicism,Stoicism teaches practitioners to distinguish between what they can and cannot control.,스토이시즘,스토이시즘은 수행자에게 통제할 수 있는 것과 없는 것을 구별하도록 가르친다.,ストア主義,ストア主義は実践者に自分が制御できることとできないことを区別するよう教える。,斯多葛主义,斯多葛主义教导修行者区分自己能控制和不能控制的事物。,estoicismo,El estoicismo enseña a los practicantes a distinguir entre lo que pueden y no pueden controlar.,chủ nghĩa khắc kỷ,Chủ nghĩa khắc kỷ dạy người thực hành phân biệt giữa những gì họ có thể và không thể kiểm soát.,ลัทธิสโตอิก,ลัทธิสโตอิกสอนผู้ปฏิบัติให้แยกแยะระหว่างสิ่งที่ควบคุมได้และควบคุมไม่ได้,stoikisme,Stoikisme mengajarkan para praktisinya untuk membedakan antara apa yang dapat dan tidak dapat mereka kendalikan.
proscribe,International law proscribes the use of chemical weapons under any circumstances.,금지하다,국제법은 어떠한 상황에서도 화학 무기의 사용을 금지한다.,禁止する,国際法はいかなる状況においても化学兵器の使用を禁止している。,禁止,国际法禁止在任何情况下使用化学武器。,proscribir,El derecho internacional proscribe el uso de armas químicas bajo cualquier circunstancia.,cấm,Luật quốc tế cấm sử dụng vũ khí hóa học trong bất kỳ hoàn cảnh nào.,สั่งห้าม,กฎหมายระหว่างประเทศสั่งห้ามการใช้อาวุธเคมีในทุกสถานการณ์,melarang,Hukum internasional melarang penggunaan senjata kimia dalam keadaan apa pun.
relativism,Cultural relativism argues that moral standards are shaped by and relative to specific cultural contexts.,상대주의,문화 상대주의는 도덕적 기준이 특정 문화적 맥락에 의해 형성되고 그에 상대적이라고 주장한다.,相対主義,文化相対主義は道徳的基準が特定の文化的文脈によって形作られそれに相対的であると主張する。,相对主义,文化相对主义认为道德标准是由特定文化背景塑造的，并与之相对。,relativismo,El relativismo cultural argumenta que los estándares morales están moldeados por y son relativos a contextos culturales específicos.,chủ nghĩa tương đối,Chủ nghĩa tương đối văn hóa cho rằng các tiêu chuẩn đạo đức được định hình bởi và tương đối với bối cảnh văn hóa cụ thể.,สัมพัทธนิยม,สัมพัทธนิยมทางวัฒนธรรมโต้แย้งว่ามาตรฐานทางศีลธรรมถูกหล่อหลอมโดยและสัมพันธ์กับบริบททางวัฒนธรรมที่เฉพาะเจาะจง,relativisme,Relativisme budaya berpendapat bahwa standar moral dibentuk oleh dan relatif terhadap konteks budaya tertentu.
plenipotentiary,The ambassador served as plenipotentiary representative with full authority to negotiate the accord.,전권대사,대사는 협정을 협상할 완전한 권한을 가진 전권대사로 활동했다.,全権の,大使は協定を交渉する完全な権限を持つ全権代表として務めた。,全权的,大使作为全权代表，拥有谈判协议的全部权力。,plenipotenciario,El embajador sirvió como representante plenipotenciario con plena autoridad para negociar el acuerdo.,toàn quyền,Đại sứ đã đóng vai trò đại diện toàn quyền với đầy đủ thẩm quyền để đàm phán hiệp định.,ผู้มีอำนาจเต็ม,เอกอัครราชทูตทำหน้าที่เป็นผู้แทนที่มีอำนาจเต็มในการเจรจาข้อตกลง,berkuasa penuh,Duta besar berfungsi sebagai perwakilan berkuasa penuh dengan otoritas penuh untuk menegosiasikan kesepakatan.
indemnify,The insurance policy indemnifies the policyholder against losses arising from professional negligence.,배상하다,그 보험 정책은 전문적 과실로 인한 손실에 대해 보험 계약자에게 배상한다.,補償する,その保険契約は専門的過失から生じる損失に対して保険契約者を補償する。,赔偿,该保险单赔偿投保人因专业疏忽而产生的损失。,indemnizar,La póliza de seguro indemniza al titular contra pérdidas derivadas de negligencia profesional.,bồi thường,Hợp đồng bảo hiểm bồi thường cho người được bảo hiểm đối với tổn thất phát sinh từ sơ suất nghề nghiệp.,ชดใช้ค่าเสียหาย,กรมธรรม์ประกันภัยชดใช้ค่าเสียหายแก่ผู้เอาประกันจากการสูญเสียที่เกิดจากความประมาทเลินเล่อทางวิชาชีพ,memberikan ganti rugi,Polis asuransi memberikan ganti rugi kepada pemegang polis terhadap kerugian yang timbul dari kelalaian profesional.
patrimony,The court ruled that the cultural patrimony belonged to the nation and could not be privately appropriated.,유산,법원은 문화적 유산이 국가에 속하며 사적으로 전용될 수 없다고 판결했다.,遺産,裁判所は文化遺産は国家に属し私的に流用できないと判決した。,遗产,法院裁定文化遗产属于国家，不得被私人侵占。,patrimonio,El tribunal dictaminó que el patrimonio cultural pertenecía a la nación y no podía ser apropiado privadamente.,di sản,Tòa án phán quyết rằng di sản văn hóa thuộc về quốc gia và không thể bị chiếm đoạt tư nhân.,มรดก,ศาลตัดสินว่ามรดกทางวัฒนธรรมเป็นของชาติและไม่สามารถถูกยึดครองเป็นของเอกชน,warisan,Pengadilan memutuskan bahwa warisan budaya milik negara dan tidak dapat dikuasai secara pribadi.
positivism,Legal positivism maintains that the validity of law depends on its sources rather than its moral content.,실증주의,법실증주의는 법의 타당성이 그 도덕적 내용이 아닌 원천에 달려 있다고 주장한다.,実証主義,法実証主義は法の妥当性がその道徳的内容ではなくその法源に依存すると主張する。,实证主义,法律实证主义认为法律的有效性取决于其来源而非道德内容。,positivismo,El positivismo jurídico sostiene que la validez de la ley depende de sus fuentes más que de su contenido moral.,chủ nghĩa thực chứng,Chủ nghĩa thực chứng pháp lý cho rằng tính hợp lệ của luật phụ thuộc vào nguồn gốc chứ không phải nội dung đạo đức.,ปฏิฐานนิยม,ปฏิฐานนิยมทางกฎหมายยืนยันว่าความถูกต้องของกฎหมายขึ้นอยู่กับแหล่งที่มามากกว่าเนื้อหาทางศีลธรรม,positivisme,"Positivisme hukum berpendapat bahwa validitas hukum bergantung pada sumbernya, bukan pada kandungan moralnya."
ratification,The treaty requires ratification by a two-thirds majority of the senate to become binding.,비준,조약이 구속력을 갖기 위해서는 상원의 3분의 2 다수에 의한 비준이 필요하다.,批准,条約が拘束力を持つためには上院の3分の2の多数による批准が必要である。,批准,该条约需要参议院三分之二多数批准才能生效。,ratificación,El tratado requiere la ratificación por una mayoría de dos tercios del senado para ser vinculante.,sự phê chuẩn,Hiệp ước cần sự phê chuẩn của hai phần ba đa số thượng viện để có hiệu lực ràng buộc.,การให้สัตยาบัน,สนธิสัญญาต้องการการให้สัตยาบันโดยเสียงข้างมากสองในสามของวุฒิสภาเพื่อมีผลผูกพัน,ratifikasi,Perjanjian tersebut memerlukan ratifikasi oleh dua pertiga mayoritas senat untuk menjadi mengikat.
pluralism,Democratic pluralism ensures that diverse political perspectives compete in the public sphere.,다원주의,민주적 다원주의는 다양한 정치적 관점이 공적 영역에서 경쟁하도록 보장한다.,多元主義,民主的多元主義は多様な政治的見解が公的領域で競合することを保証する。,多元主义,民主多元主义确保多样化的政治观点在公共领域竞争。,pluralismo,El pluralismo democrático asegura que diversas perspectivas políticas compitan en la esfera pública.,đa nguyên,Đa nguyên dân chủ đảm bảo rằng các quan điểm chính trị đa dạng cạnh tranh trong không gian công cộng.,พหุนิยม,พหุนิยมประชาธิปไตยรับรองว่ามุมมองทางการเมืองที่หลากหลายแข่งขันกันในพื้นที่สาธารณะ,pluralisme,Pluralisme demokratis memastikan bahwa beragam perspektif politik bersaing di ruang publik.
impeach,The legislature voted to impeach the president on charges of abuse of power and obstruction.,탄핵하다,입법부는 권력 남용과 방해 혐의로 대통령을 탄핵하기로 투표했다.,弾劾する,議会は権力の濫用と妨害の容疑で大統領を弾劾するために投票した。,弹劾,立法机构投票弹劾总统，指控其滥用权力和妨碍公务。,destituir,La legislatura votó para destituir al presidente por cargos de abuso de poder y obstrucción.,luận tội,Cơ quan lập pháp đã bỏ phiếu luận tội tổng thống về các cáo buộc lạm dụng quyền lực và cản trở.,ถอดถอน,สภานิติบัญญัติลงมติถอดถอนประธานาธิบดีในข้อหาใช้อำนาจโดยมิชอบและขัดขวาง,mendakwa,Badan legislatif memilih untuk mendakwa presiden atas tuduhan penyalahgunaan kekuasaan dan obstruksi.
phenomenology,Phenomenology seeks to describe the structures of experience as they present themselves to consciousness.,현상학,현상학은 경험의 구조가 의식에 스스로를 나타내는 대로 기술하고자 한다.,現象学,現象学は経験の構造が意識に現れるままに記述することを目指す。,现象学,现象学试图描述经验结构在呈现于意识中时的样子。,fenomenología,La fenomenología busca describir las estructuras de la experiencia tal como se presentan a la conciencia.,hiện tượng học,Hiện tượng học tìm cách mô tả các cấu trúc của trải nghiệm khi chúng hiện diện trước ý thức.,ปรากฏการณ์วิทยา,ปรากฏการณ์วิทยาพยายามอธิบายโครงสร้างของประสบการณ์ตามที่ปรากฏต่อจิตสำนึก,fenomenologi,Fenomenologi berupaya mendeskripsikan struktur pengalaman sebagaimana ia menampilkan dirinya kepada kesadaran.
habeas,The defense attorney filed a habeas corpus petition challenging the legality of the detention.,인신보호,변호인은 구금의 합법성에 이의를 제기하는 인신보호 청원을 제출했다.,人身保護,弁護人は拘禁の合法性に異議を唱える人身保護の請願を提出した。,人身保护,辩护律师提交了人身保护令申请，质疑拘留的合法性。,hábeas,El abogado defensor presentó una petición de hábeas corpus cuestionando la legalidad de la detención.,nhân thân bảo hộ,Luật sư bào chữa đã nộp đơn kiến nghị nhân thân bảo hộ thách thức tính hợp pháp của việc giam giữ.,ฮาบีอัส,ทนายฝ่ายจำเลยยื่นคำร้องฮาบีอัสคอร์ปัสเพื่อท้าทายความชอบด้วยกฎหมายของการคุมขัง,habeas,Pengacara pembela mengajukan petisi habeas corpus yang mempertanyakan legalitas penahanan.
technocracy,Critics argue that technocracy sacrifices democratic participation for the sake of efficient governance.,기술관료제,비평가들은 기술관료제가 효율적인 통치를 위해 민주적 참여를 희생시킨다고 주장한다.,テクノクラシー,批評家たちはテクノクラシーが効率的な統治のために民主的参加を犠牲にすると主張する。,技术官僚制,批评者认为技术官僚制为了高效治理而牺牲了民主参与。,tecnocracia,Los críticos argumentan que la tecnocracia sacrifica la participación democrática en aras de la gobernanza eficiente.,chế độ kỹ trị,Các nhà phê bình cho rằng chế độ kỹ trị hy sinh sự tham gia dân chủ để đổi lấy quản trị hiệu quả.,ระบบเทคโนแครต,นักวิจารณ์โต้แย้งว่าระบบเทคโนแครตเสียสละการมีส่วนร่วมทางประชาธิปไตยเพื่อการปกครองที่มีประสิทธิภาพ,teknokrasi,Para kritikus berpendapat bahwa teknokrasi mengorbankan partisipasi demokratis demi efisiensi pemerintahan.
precept,The ethical precept of doing no harm serves as a cornerstone of medical professional conduct.,교훈,해를 끼치지 않는다는 윤리적 교훈은 의료 전문가 행동의 초석이 된다.,教訓,害を為さないという倫理的教訓は医療専門家の行動の礎石となっている。,准则,不伤害的伦理准则是医疗职业行为的基石。,precepto,El precepto ético de no causar daño sirve como piedra angular de la conducta profesional médica.,giới luật,Giới luật đạo đức không gây hại là nền tảng của hành vi nghề nghiệp y tế.,หลักคำสอน,หลักคำสอนทางจริยธรรมเรื่องการไม่ทำร้ายเป็นรากฐานของจรรยาบรรณวิชาชีพทางการแพทย์,ajaran,Ajaran etis untuk tidak merugikan berfungsi sebagai landasan perilaku profesional medis.
despotic,The regime's despotic methods of governance provoked international condemnation and economic sanctions.,폭군적인,정권의 폭군적 통치 방식은 국제적 비난과 경제 제재를 유발했다.,専制的な,その政権の専制的な統治方法は国際的な非難と経済制裁を引き起こした。,暴虐的,该政权的暴虐统治方式引发了国际谴责和经济制裁。,despótico,Los métodos despóticos de gobierno del régimen provocaron la condena internacional y sanciones económicas.,bạo ngược,Các phương pháp cai trị bạo ngược của chế độ đã kích động sự lên án quốc tế và trừng phạt kinh tế.,ทรราช,วิธีการปกครองแบบทรราชของระบอบกระตุ้นให้เกิดการประณามระหว่างประเทศและการคว่ำบาตรทางเศรษฐกิจ,despotis,Metode pemerintahan yang despotis dari rezim tersebut memicu kecaman internasional dan sanksi ekonomi.
pragmatism,Political pragmatism demands flexibility and a willingness to compromise on ideological positions.,실용주의,정치적 실용주의는 유연성과 이념적 입장에서의 타협 의지를 요구한다.,プラグマティズム,政治的プラグマティズムは柔軟性とイデオロギー的立場での妥協する意志を要求する。,实用主义,政治实用主义要求灵活性和在意识形态立场上妥协的意愿。,pragmatismo,El pragmatismo político exige flexibilidad y disposición para comprometerse en posiciones ideológicas.,chủ nghĩa thực dụng,Chủ nghĩa thực dụng chính trị đòi hỏi sự linh hoạt và sẵn sàng thỏa hiệp về lập trường ý thức hệ.,ปฏิบัตินิยม,ปฏิบัตินิยมทางการเมืองต้องการความยืดหยุ่นและความเต็มใจที่จะประนีประนอมในจุดยืนทางอุดมการณ์,pragmatisme,Pragmatisme politik menuntut fleksibilitas dan kesediaan untuk berkompromi dalam posisi ideologis.
exegesis,The professor conducted a thorough exegesis of the foundational constitutional texts.,주석,교수는 기초적인 헌법 문헌에 대한 철저한 주석을 수행했다.,釈義,教授は基礎的な憲法テキストの徹底的な釈義を行った。,诠释,教授对基础宪法文本进行了全面的诠释。,exégesis,El profesor realizó una exégesis exhaustiva de los textos constitucionales fundamentales.,chú giải,Giáo sư đã tiến hành chú giải toàn diện các văn bản hiến pháp nền tảng.,การตีความ,ศาสตราจารย์ดำเนินการตีความอย่างละเอียดของตำราร่างรัฐธรรมนูญพื้นฐาน,eksegesis,Profesor tersebut melakukan eksegesis menyeluruh terhadap teks konstitusional dasar.
duplicity,The ambassador's duplicity in the negotiations undermined trust between the two delegations.,이중성,협상에서 대사의 이중성은 두 대표단 간의 신뢰를 훼손했다.,二面性,交渉における大使の二面性は二つの代表団間の信頼を損なった。,欺骗,大使在谈判中的欺骗行为破坏了两个代表团之间的信任。,duplicidad,La duplicidad del embajador en las negociaciones socavó la confianza entre las dos delegaciones.,sự lừa dối,Sự lừa dối của đại sứ trong các cuộc đàm phán đã làm suy giảm niềm tin giữa hai phái đoàn.,การหลอกลวง,ความหลอกลวงของเอกอัครราชทูตในการเจรจาบ่อนทำลายความไว้วางใจระหว่างคณะผู้แทนทั้งสอง,kebohongan,Kebohongan duta besar dalam negosiasi merusak kepercayaan antara kedua delegasi.
distributive,Rawlsian distributive justice argues that social goods should benefit the least advantaged members.,분배적인,롤스의 분배적 정의는 사회적 재화가 가장 불리한 구성원에게 이익이 되어야 한다고 주장한다.,分配的な,ロールズの分配的正義は社会的財が最も恵まれない成員に利益をもたらすべきだと主張する。,分配的,罗尔斯的分配正义认为社会财富应该使处境最不利的成员受益。,distributivo,La justicia distributiva rawlsiana argumenta que los bienes sociales deben beneficiar a los miembros menos favorecidos.,phân phối,Công lý phân phối theo Rawls cho rằng hàng hóa xã hội nên mang lại lợi ích cho các thành viên kém lợi thế nhất.,การกระจาย,ความยุติธรรมในการกระจายแบบรอลส์โต้แย้งว่าสินค้าสังคมควรเป็นประโยชน์ต่อสมาชิกที่ด้อยโอกาสที่สุด,distributif,Keadilan distributif Rawlsian berpendapat bahwa barang sosial harus menguntungkan anggota yang paling tidak beruntung.
censorship,The expansion of digital censorship raises urgent questions about online freedom of expression.,검열,디지털 검열의 확대는 온라인 표현의 자유에 대한 시급한 질문을 제기한다.,検閲,デジタル検閲の拡大はオンラインの表現の自由について緊急の問題を提起している。,审查制度,数字审查的扩展引发了关于网络言论自由的紧迫问题。,censura,La expansión de la censura digital plantea preguntas urgentes sobre la libertad de expresión en línea.,kiểm duyệt,Sự mở rộng của kiểm duyệt kỹ thuật số đặt ra những câu hỏi cấp bách về tự do ngôn luận trực tuyến.,การเซ็นเซอร์,การขยายตัวของการเซ็นเซอร์ดิจิทัลตั้งคำถามเร่งด่วนเกี่ยวกับเสรีภาพในการแสดงออกออนไลน์,sensor,Perluasan sensor digital menimbulkan pertanyaan mendesak tentang kebebasan berekspresi daring.
nativism,The resurgence of political nativism has influenced immigration policy debates across several democracies.,자국민 우선주의,정치적 자국민 우선주의의 부활은 여러 민주주의 국가에서 이민 정책 토론에 영향을 미쳤다.,排外主義,政治的排外主義の復活はいくつかの民主主義国で移民政策の議論に影響を与えた。,本土主义,政治本土主义的复兴影响了多个民主国家的移民政策辩论。,nativismo,El resurgimiento del nativismo político ha influido en los debates sobre política migratoria en varias democracias.,chủ nghĩa bản địa,Sự hồi sinh của chủ nghĩa bản địa chính trị đã ảnh hưởng đến các cuộc tranh luận chính sách nhập cư ở nhiều nền dân chủ.,ลัทธิชาตินิยมพื้นเมือง,การฟื้นตัวของลัทธิชาตินิยมพื้นเมืองทางการเมืองมีอิทธิพลต่อการอภิปรายนโยบายการย้ายถิ่นฐานในหลายประเทศประชาธิปไตย,nativisme,Kebangkitan nativisme politik telah memengaruhi debat kebijakan imigrasi di beberapa negara demokrasi.
jurisprudentially,The decision must be evaluated jurisprudentially to understand its broader implications for statutory interpretation.,법리적으로,그 결정은 법률 해석에 대한 광범위한 함의를 이해하기 위해 법리적으로 평가되어야 한다.,法学的に,その決定は法律解釈に対するより広い含意を理解するために法学的に評価されなければならない。,从法理学角度,该决定必须从法理学角度进行评估，以理解其对法律解释的更广泛影响。,jurisprudencialmente,La decisión debe evaluarse jurisprudencialmente para comprender sus implicaciones más amplias para la interpretación estatutaria.,về mặt pháp lý,Quyết định phải được đánh giá về mặt pháp lý để hiểu ý nghĩa rộng hơn đối với việc giải thích luật.,ทางนิติศาสตร์,การตัดสินนี้ต้องได้รับการประเมินทางนิติศาสตร์เพื่อทำความเข้าใจผลกระทบที่กว้างขึ้นต่อการตีความกฎหมาย,secara yurisprudensi,Keputusan tersebut harus dievaluasi secara yurisprudensi untuk memahami implikasinya yang lebih luas bagi interpretasi undang-undang.
federalism,Federalism distributes governmental authority between central and regional levels of administration.,연방주의,연방주의는 정부 권한을 중앙과 지방 수준의 행정 사이에 분배한다.,連邦主義,連邦主義は政府の権限を中央と地方の行政レベルの間で分配する。,联邦制,联邦制在中央和地方行政层级之间分配政府权力。,federalismo,El federalismo distribuye la autoridad gubernamental entre los niveles central y regional de administración.,liên bang,Chủ nghĩa liên bang phân phối quyền lực chính phủ giữa cấp trung ương và cấp vùng.,สหพันธรัฐนิยม,สหพันธรัฐนิยมกระจายอำนาจของรัฐบาลระหว่างระดับการบริหารส่วนกลางและส่วนภูมิภาค,federalisme,Federalisme mendistribusikan otoritas pemerintahan antara tingkat administrasi pusat dan daerah.
conscionable,The tribunal sought to determine whether the contract terms were conscionable and fair to both parties.,양심에 어긋나지 않는,재판부는 계약 조건이 양측 모두에게 양심에 어긋나지 않고 공정한지 판단하고자 했다.,良心的な,裁判所は契約条件が両当事者にとって良心的で公正であるかどうかを判断しようとした。,合理的,法庭试图确定合同条款对双方是否合理和公平。,razonable,El tribunal buscó determinar si los términos del contrato eran razonables y justos para ambas partes.,hợp lý,Tòa án tìm cách xác định liệu các điều khoản hợp đồng có hợp lý và công bằng cho cả hai bên không.,ตามหลักมโนธรรม,ศาลพยายามพิจารณาว่าเงื่อนไขสัญญาเป็นไปตามหลักมโนธรรมและเป็นธรรมต่อทั้งสองฝ่ายหรือไม่,wajar,Pengadilan berupaya menentukan apakah syarat kontrak wajar dan adil bagi kedua belah pháp.
populism,The surge of populism has challenged established political parties and traditional policy frameworks.,포퓰리즘,포퓰리즘의 급증은 기존 정당과 전통적 정책 체계에 도전해 왔다.,ポピュリズム,ポピュリズムの台頭は既存の政党と伝統的な政策枠組みに挑戦している。,民粹主义,民粹主义的兴起对现有政党和传统政策框架构成了挑战。,populismo,El auge del populismo ha desafiado a los partidos políticos establecidos y los marcos de políticas tradicionales.,chủ nghĩa dân túy,Sự trỗi dậy của chủ nghĩa dân túy đã thách thức các đảng chính trị hiện hành và khuôn khổ chính sách truyền thống.,ประชานิยม,การเพิ่มขึ้นของประชานิยมท้าทายพรรคการเมืองที่จัดตั้งแล้วและกรอบนโยบายแบบดั้งเดิม,populisme,Lonjakan populisme telah menantang partai politik yang mapan dan kerangka kebijakan tradisional.
adjudicator,An independent adjudicator was appointed to resolve the employment discrimination complaint.,판정자,고용 차별 불만을 해결하기 위해 독립적인 판정자가 임명되었다.,裁定者,雇用差別の苦情を解決するために独立した裁定者が任命された。,裁决者,一名独立裁决者被任命来解决就业歧视投诉。,adjudicador,Se nombró un adjudicador independiente para resolver la queja de discriminación laboral.,người phân xử,Một người phân xử độc lập được chỉ định để giải quyết khiếu nại phân biệt đối xử trong việc làm.,ผู้ตัดสิน,ผู้ตัดสินอิสระได้รับการแต่งตั้งเพื่อแก้ไขข้อร้องเรียนเรื่องการเลือกปฏิบัติในการจ้างงาน,ajudikator,Seorang ajudikator independen ditunjuk untuk menyelesaikan keluhan diskriminasi ketenagakerjaan.
